game_date,visitor,visitor_score,home,home_score,ot1,ot2,ot3,ot4
2013-03-11,Oklahoma City Thunder,93,San Antonio Spurs,105,FALSE,FALSE,FALSE,FALSE
2013-03-11,Detroit Pistons,90,Utah Jazz,103,FALSE,FALSE,FALSE,FALSE
2013-03-12,New Orleans Hornets,98,Brooklyn Nets,108,FALSE,FALSE,FALSE,FALSE
2013-03-12,Boston Celtics,74,Charlotte Bobcats,100,FALSE,FALSE,FALSE,FALSE
2013-03-12,Washington Wizards,90,Cleveland Cavaliers,95,FALSE,FALSE,FALSE,FALSE
2013-03-12,Atlanta Hawks,81,Miami Heat,98,FALSE,FALSE,FALSE,FALSE
2013-03-12,Dallas Mavericks,115,Milwaukee Bucks,108,FALSE,FALSE,FALSE,FALSE
2013-03-12,San Antonio Spurs,83,Minnesota Timberwolves,107,FALSE,FALSE,FALSE,FALSE
2013-03-12,Los Angeles Lakers,106,Orlando Magic,97,FALSE,FALSE,FALSE,FALSE
2013-03-12,Memphis Grizzlies,102,Portland Trail Blazers,97,FALSE,FALSE,FALSE,FALSE
2013-03-13,Los Angeles Lakers,92,Atlanta Hawks,96,FALSE,FALSE,FALSE,FALSE
2013-03-13,Toronto Raptors,88,Boston Celtics,112,FALSE,FALSE,FALSE,FALSE
2013-03-13,New York Knicks,94,Denver Nuggets,117,FALSE,FALSE,FALSE,FALSE
2013-03-13,Detroit Pistons,97,Golden State Warriors,105,FALSE,FALSE,FALSE,FALSE
2013-03-13,Phoenix Suns,81,Houston Rockets,111,FALSE,FALSE,FALSE,FALSE
2013-03-13,Minnesota Timberwolves,91,Indiana Pacers,107,FALSE,FALSE,FALSE,FALSE
2013-03-13,Memphis Grizzlies,96,Los Angeles Clippers,85,FALSE,FALSE,FALSE,FALSE
2013-03-13,Utah Jazz,87,Oklahoma City Thunder,110,FALSE,FALSE,FALSE,FALSE
2013-03-13,Miami Heat,98,Philadelphia 76ers,94,FALSE,FALSE,FALSE,FALSE
2013-03-13,Chicago Bulls,79,Sacramento Kings,121,FALSE,FALSE,FALSE,FALSE
2013-03-13,Milwaukee Bucks,93,Washington Wizards,106,FALSE,FALSE,FALSE,FALSE
2013-03-14,New York Knicks,90,Portland Trail Blazers,105,FALSE,FALSE,FALSE,FALSE
2013-03-14,Dallas Mavericks,91,San Antonio Spurs,92,FALSE,FALSE,FALSE,FALSE
2013-03-15,Phoenix Suns,94,Atlanta Hawks,107,FALSE,FALSE,FALSE,FALSE
2013-03-15,Cleveland Cavaliers,86,Dallas Mavericks,96,FALSE,FALSE,FALSE,FALSE
2013-03-15,Memphis Grizzlies,80,Denver Nuggets,87,FALSE,FALSE,FALSE,FALSE
2013-03-15,Chicago Bulls,113,Golden State Warriors,95,FALSE,FALSE,FALSE,FALSE
2013-03-15,Minnesota Timberwolves,100,Houston Rockets,108,FALSE,FALSE,FALSE,FALSE
2013-03-15,Los Angeles Lakers,99,Indiana Pacers,93,FALSE,FALSE,FALSE,FALSE
2013-03-15,Miami Heat,107,Milwaukee Bucks,94,FALSE,FALSE,FALSE,FALSE
2013-03-15,Orlando Magic,104,Oklahoma City Thunder,117,FALSE,FALSE,FALSE,FALSE
2013-03-15,Charlotte Bobcats,78,Toronto Raptors,92,FALSE,FALSE,FALSE,FALSE
2013-03-15,New Orleans Hornets,87,Washington Wizards,96,FALSE,FALSE,FALSE,FALSE
2013-03-16,Charlotte Bobcats,88,Boston Celtics,105,FALSE,FALSE,FALSE,FALSE
2013-03-16,Indiana Pacers,91,Philadelphia 76ers,98,FALSE,FALSE,FALSE,FALSE
2013-03-16,Detroit Pistons,101,Portland Trail Blazers,112,FALSE,FALSE,FALSE,FALSE
2013-03-16,Cleveland Cavaliers,113,San Antonio Spurs,119,FALSE,FALSE,FALSE,FALSE
2013-03-16,Memphis Grizzlies,84,Utah Jazz,90,FALSE,FALSE,FALSE,FALSE
2013-03-16,Phoenix Suns,105,Washington Wizards,127,FALSE,FALSE,FALSE,FALSE
2013-03-17,Atlanta Hawks,105,Brooklyn Nets,93,FALSE,FALSE,FALSE,FALSE
2013-03-17,Oklahoma City Thunder,107,Dallas Mavericks,101,FALSE,FALSE,FALSE,FALSE
2013-03-17,Golden State Warriors,108,Houston Rockets,78,FALSE,FALSE,FALSE,FALSE
2013-03-17,New York Knicks,80,Los Angeles Clippers,93,FALSE,FALSE,FALSE,FALSE
2013-03-17,Sacramento Kings,102,Los Angeles Lakers,113,FALSE,FALSE,FALSE,FALSE
2013-03-17,Orlando Magic,109,Milwaukee Bucks,115,FALSE,FALSE,FALSE,FALSE
2013-03-17,New Orleans Hornets,95,Minnesota Timberwolves,97,FALSE,FALSE,FALSE,FALSE
2013-03-17,Miami Heat,108,Toronto Raptors,91,FALSE,FALSE,FALSE,FALSE
2013-03-18,Dallas Mavericks,127,Atlanta Hawks,113,FALSE,FALSE,FALSE,FALSE
2013-03-18,Miami Heat,105,Boston Celtics,103,FALSE,FALSE,FALSE,FALSE
2013-03-18,Washington Wizards,114,Charlotte Bobcats,119,FALSE,FALSE,FALSE,FALSE
2013-03-18,Denver Nuggets,119,Chicago Bulls,118,TRUE,FALSE,FALSE,FALSE
2013-03-18,Indiana Pacers,111,Cleveland Cavaliers,90,FALSE,FALSE,FALSE,FALSE
2013-03-18,Brooklyn Nets,119,Detroit Pistons,82,FALSE,FALSE,FALSE,FALSE
2013-03-18,Minnesota Timberwolves,77,Memphis Grizzlies,92,FALSE,FALSE,FALSE,FALSE
2013-03-18,Golden State Warriors,93,New Orleans Hornets,72,FALSE,FALSE,FALSE,FALSE
2013-03-18,Portland Trail Blazers,100,Philadelphia 76ers,101,FALSE,FALSE,FALSE,FALSE
2013-03-18,Los Angeles Lakers,76,Phoenix Suns,99,FALSE,FALSE,FALSE,FALSE
2013-03-18,New York Knicks,90,Utah Jazz,83,FALSE,FALSE,FALSE,FALSE
2013-03-19,Orlando Magic,73,Indiana Pacers,95,FALSE,FALSE,FALSE,FALSE
2013-03-19,Portland Trail Blazers,95,Milwaukee Bucks,102,FALSE,FALSE,FALSE,FALSE
2013-03-19,Denver Nuggets,114,Oklahoma City Thunder,104,FALSE,FALSE,FALSE,FALSE
2013-03-19,Los Angeles Clippers,101,Sacramento Kings,116,FALSE,FALSE,FALSE,FALSE
2013-03-20,Milwaukee Bucks,90,Atlanta Hawks,98,FALSE,FALSE,FALSE,FALSE
2013-03-20,Toronto Raptors,101,Charlotte Bobcats,107,FALSE,FALSE,FALSE,FALSE
2013-03-20,Miami Heat,98,Cleveland Cavaliers,95,FALSE,FALSE,FALSE,FALSE
2013-03-20,Brooklyn Nets,113,Dallas Mavericks,96,FALSE,FALSE,FALSE,FALSE
2013-03-20,Utah Jazz,93,Houston Rockets,100,FALSE,FALSE,FALSE,FALSE
2013-03-20,Philadelphia 76ers,72,Los Angeles Clippers,101,FALSE,FALSE,FALSE,FALSE
2013-03-20,Oklahoma City Thunder,89,Memphis Grizzlies,90,TRUE,FALSE,FALSE,FALSE
2013-03-20,Boston Celtics,86,New Orleans Hornets,87,FALSE,FALSE,FALSE,FALSE
2013-03-20,Orlando Magic,94,New York Knicks,106,FALSE,FALSE,FALSE,FALSE
2013-03-20,Washington Wizards,88,Phoenix Suns,79,FALSE,FALSE,FALSE,FALSE
2013-03-20,Golden State Warriors,93,San Antonio Spurs,104,FALSE,FALSE,FALSE,FALSE
2013-03-21,Portland Trail Blazers,99,Chicago Bulls,89,FALSE,FALSE,FALSE,FALSE
2013-03-21,Philadelphia 76ers,100,Denver Nuggets,101,FALSE,FALSE,FALSE,FALSE
2013-03-21,Minnesota Timberwolves,98,Sacramento Kings,101,FALSE,FALSE,FALSE,FALSE
2013-03-22,Portland Trail Blazers,104,Atlanta Hawks,93,FALSE,FALSE,FALSE,FALSE
2013-03-22,Boston Celtics,94,Dallas Mavericks,104,FALSE,FALSE,FALSE,FALSE
2013-03-22,Cleveland Cavaliers,78,Houston Rockets,116,FALSE,FALSE,FALSE,FALSE
2013-03-22,Milwaukee Bucks,78,Indiana Pacers,102,FALSE,FALSE,FALSE,FALSE
2013-03-22,Washington Wizards,103,Los Angeles Lakers,100,FALSE,FALSE,FALSE,FALSE
2013-03-22,Detroit Pistons,89,Miami Heat,103,FALSE,FALSE,FALSE,FALSE
2013-03-22,Memphis Grizzlies,83,New Orleans Hornets,90,FALSE,FALSE,FALSE,FALSE
2013-03-22,Oklahoma City Thunder,97,Orlando Magic,89,FALSE,FALSE,FALSE,FALSE
2013-03-22,Minnesota Timberwolves,117,Phoenix Suns,86,FALSE,FALSE,FALSE,FALSE
2013-03-22,Utah Jazz,97,San Antonio Spurs,104,TRUE,FALSE,FALSE,FALSE
2013-03-22,New York Knicks,99,Toronto Raptors,94,FALSE,FALSE,FALSE,FALSE
2013-03-23,Detroit Pistons,92,Charlotte Bobcats,91,FALSE,FALSE,FALSE,FALSE
2013-03-23,Indiana Pacers,84,Chicago Bulls,87,FALSE,FALSE,FALSE,FALSE
2013-03-23,Sacramento Kings,95,Denver Nuggets,101,FALSE,FALSE,FALSE,FALSE
2013-03-23,Washington Wizards,92,Golden State Warriors,101,FALSE,FALSE,FALSE,FALSE
2013-03-23,Brooklyn Nets,95,Los Angeles Clippers,101,FALSE,FALSE,FALSE,FALSE
2013-03-23,Boston Celtics,106,Memphis Grizzlies,110,FALSE,FALSE,FALSE,FALSE
2013-03-23,Toronto Raptors,84,New York Knicks,110,FALSE,FALSE,FALSE,FALSE
2013-03-24,Utah Jazz,108,Dallas Mavericks,113,FALSE,FALSE,FALSE,FALSE
2013-03-24,San Antonio Spurs,95,Houston Rockets,96,FALSE,FALSE,FALSE,FALSE
2013-03-24,Charlotte Bobcats,77,Miami Heat,109,FALSE,FALSE,FALSE,FALSE
2013-03-24,Atlanta Hawks,104,Milwaukee Bucks,99,FALSE,FALSE,FALSE,FALSE
2013-03-24,Chicago Bulls,104,Minnesota Timberwolves,97,FALSE,FALSE,FALSE,FALSE
2013-03-24,Portland Trail Blazers,83,Oklahoma City Thunder,103,FALSE,FALSE,FALSE,FALSE
2013-03-24,Brooklyn Nets,102,Phoenix Suns,100,FALSE,FALSE,FALSE,FALSE
2013-03-24,Philadelphia 76ers,117,Sacramento Kings,103,FALSE,FALSE,FALSE,FALSE
2013-03-25,Los Angeles Lakers,103,Golden State Warriors,109,FALSE,FALSE,FALSE,FALSE
2013-03-25,Atlanta Hawks,94,Indiana Pacers,100,FALSE,FALSE,FALSE,FALSE
2013-03-25,Denver Nuggets,86,New Orleans Hornets,110,FALSE,FALSE,FALSE,FALSE
2013-03-25,Miami Heat,108,Orlando Magic,94,FALSE,FALSE,FALSE,FALSE
2013-03-25,Philadelphia 76ers,91,Utah Jazz,107,FALSE,FALSE,FALSE,FALSE
2013-03-25,Memphis Grizzlies,94,Washington Wizards,107,FALSE,FALSE,FALSE,FALSE
2013-03-26,New York Knicks,100,Boston Celtics,85,FALSE,FALSE,FALSE,FALSE
2013-03-26,Los Angeles Clippers,102,Dallas Mavericks,109,TRUE,FALSE,FALSE,FALSE
2013-03-26,Minnesota Timberwolves,105,Detroit Pistons,82,FALSE,FALSE,FALSE,FALSE
2013-03-27,Orlando Magic,108,Charlotte Bobcats,114,FALSE,FALSE,FALSE,FALSE
2013-03-27,Miami Heat,97,Chicago Bulls,101,FALSE,FALSE,FALSE,FALSE
2013-03-27,Boston Celtics,93,Cleveland Cavaliers,92,FALSE,FALSE,FALSE,FALSE
2013-03-27,Sacramento Kings,105,Golden State Warriors,98,FALSE,FALSE,FALSE,FALSE
2013-03-27,Indiana Pacers,100,Houston Rockets,91,FALSE,FALSE,FALSE,FALSE
2013-03-27,Los Angeles Lakers,120,Minnesota Timberwolves,117,FALSE,FALSE,FALSE,FALSE
2013-03-27,Los Angeles Clippers,105,New Orleans Hornets,91,FALSE,FALSE,FALSE,FALSE
2013-03-27,Memphis Grizzlies,101,New York Knicks,108,FALSE,FALSE,FALSE,FALSE
2013-03-27,Washington Wizards,80,Oklahoma City Thunder,103,FALSE,FALSE,FALSE,FALSE
2013-03-27,Milwaukee Bucks,92,Philadelphia 76ers,100,FALSE,FALSE,FALSE,FALSE
2013-03-27,Brooklyn Nets,111,Portland Trail Blazers,93,FALSE,FALSE,FALSE,FALSE
2013-03-27,Denver Nuggets,99,San Antonio Spurs,100,FALSE,FALSE,FALSE,FALSE
2013-03-27,Atlanta Hawks,107,Toronto Raptors,88,FALSE,FALSE,FALSE,FALSE
2013-03-27,Phoenix Suns,88,Utah Jazz,103,FALSE,FALSE,FALSE,FALSE
2013-03-28,Indiana Pacers,103,Dallas Mavericks,78,FALSE,FALSE,FALSE,FALSE
2013-03-28,Los Angeles Lakers,103,Milwaukee Bucks,113,FALSE,FALSE,FALSE,FALSE
2013-03-28,Sacramento Kings,117,Phoenix Suns,103,FALSE,FALSE,FALSE,FALSE
2013-03-29,Atlanta Hawks,107,Boston Celtics,118,FALSE,FALSE,FALSE,FALSE
2013-03-29,Philadelphia 76ers,97,Cleveland Cavaliers,87,FALSE,FALSE,FALSE,FALSE
2013-03-29,Brooklyn Nets,87,Denver Nuggets,109,FALSE,FALSE,FALSE,FALSE
2013-03-29,Toronto Raptors,99,Detroit Pistons,82,FALSE,FALSE,FALSE,FALSE
2013-03-29,Houston Rockets,94,Memphis Grizzlies,103,FALSE,FALSE,FALSE,FALSE
2013-03-29,Oklahoma City Thunder,93,Minnesota Timberwolves,101,FALSE,FALSE,FALSE,FALSE
2013-03-29,Miami Heat,108,New Orleans Hornets,89,FALSE,FALSE,FALSE,FALSE
2013-03-29,Charlotte Bobcats,102,New York Knicks,111,FALSE,FALSE,FALSE,FALSE
2013-03-29,Washington Wizards,92,Orlando Magic,97,FALSE,FALSE,FALSE,FALSE
2013-03-29,Utah Jazz,105,Portland Trail Blazers,95,FALSE,FALSE,FALSE,FALSE
2013-03-29,Los Angeles Clippers,102,San Antonio Spurs,104,FALSE,FALSE,FALSE,FALSE
2013-03-30,Orlando Magic,88,Atlanta Hawks,97,FALSE,FALSE,FALSE,FALSE
2013-03-30,Chicago Bulls,98,Dallas Mavericks,100,FALSE,FALSE,FALSE,FALSE
2013-03-30,Portland Trail Blazers,98,Golden State Warriors,125,FALSE,FALSE,FALSE,FALSE
2013-03-30,Los Angeles Clippers,81,Houston Rockets,98,FALSE,FALSE,FALSE,FALSE
2013-03-30,Oklahoma City Thunder,109,Milwaukee Bucks,99,FALSE,FALSE,FALSE,FALSE
2013-03-30,Memphis Grizzlies,99,Minnesota Timberwolves,86,FALSE,FALSE,FALSE,FALSE
2013-03-30,Charlotte Bobcats,92,Philadelphia 76ers,100,FALSE,FALSE,FALSE,FALSE
2013-03-30,Indiana Pacers,112,Phoenix Suns,104,FALSE,FALSE,FALSE,FALSE
2013-03-30,Los Angeles Lakers,103,Sacramento Kings,98,FALSE,FALSE,FALSE,FALSE
2013-03-30,Brooklyn Nets,107,Utah Jazz,116,FALSE,FALSE,FALSE,FALSE
2013-03-31,Detroit Pistons,94,Chicago Bulls,95,FALSE,FALSE,FALSE,FALSE
2013-03-31,Cleveland Cavaliers,92,New Orleans Hornets,112,FALSE,FALSE,FALSE,FALSE
2013-03-31,Boston Celtics,89,New York Knicks,108,FALSE,FALSE,FALSE,FALSE
2013-03-31,Miami Heat,88,San Antonio Spurs,86,FALSE,FALSE,FALSE,FALSE
2013-03-31,Toronto Raptors,92,Washington Wizards,109,FALSE,FALSE,FALSE,FALSE
2013-04-01,Cleveland Cavaliers,94,Atlanta Hawks,102,FALSE,FALSE,FALSE,FALSE
2013-04-01,Orlando Magic,103,Houston Rockets,111,FALSE,FALSE,FALSE,FALSE
2013-04-01,Indiana Pacers,109,Los Angeles Clippers,106,FALSE,FALSE,FALSE,FALSE
2013-04-01,San Antonio Spurs,90,Memphis Grizzlies,92,FALSE,FALSE,FALSE,FALSE
2013-04-01,Charlotte Bobcats,102,Milwaukee Bucks,131,FALSE,FALSE,FALSE,FALSE
2013-04-01,Boston Celtics,100,Minnesota Timberwolves,110,FALSE,FALSE,FALSE,FALSE
2013-04-01,Detroit Pistons,108,Toronto Raptors,98,FALSE,FALSE,FALSE,FALSE
2013-04-01,Portland Trail Blazers,102,Utah Jazz,112,FALSE,FALSE,FALSE,FALSE
2013-04-02,Dallas Mavericks,81,Los Angeles Lakers,101,FALSE,FALSE,FALSE,FALSE
2013-04-02,New York Knicks,102,Miami Heat,90,FALSE,FALSE,FALSE,FALSE
2013-04-02,Chicago Bulls,86,Washington Wizards,90,FALSE,FALSE,FALSE,FALSE
2013-04-03,New York Knicks,95,Atlanta Hawks,82,FALSE,FALSE,FALSE,FALSE
2013-04-03,Detroit Pistons,93,Boston Celtics,98,FALSE,FALSE,FALSE,FALSE
2013-04-03,Philadelphia 76ers,83,Charlotte Bobcats,88,FALSE,FALSE,FALSE,FALSE
2013-04-03,Brooklyn Nets,113,Cleveland Cavaliers,95,FALSE,FALSE,FALSE,FALSE
2013-04-03,New Orleans Hornets,88,Golden State Warriors,98,FALSE,FALSE,FALSE,FALSE
2013-04-03,Phoenix Suns,101,Los Angeles Clippers,126,FALSE,FALSE,FALSE,FALSE
2013-04-03,Minnesota Timberwolves,107,Milwaukee Bucks,98,FALSE,FALSE,FALSE,FALSE
2013-04-03,Memphis Grizzlies,94,Portland Trail Blazers,76,FALSE,FALSE,FALSE,FALSE
2013-04-03,Houston Rockets,112,Sacramento Kings,102,FALSE,FALSE,FALSE,FALSE
2013-04-03,Orlando Magic,84,San Antonio Spurs,98,FALSE,FALSE,FALSE,FALSE
2013-04-03,Washington Wizards,78,Toronto Raptors,88,FALSE,FALSE,FALSE,FALSE
2013-04-03,Denver Nuggets,113,Utah Jazz,96,FALSE,FALSE,FALSE,FALSE
2013-04-04,Chicago Bulls,92,Brooklyn Nets,90,FALSE,FALSE,FALSE,FALSE
2013-04-04,Dallas Mavericks,94,Denver Nuggets,95,FALSE,FALSE,FALSE,FALSE
2013-04-04,San Antonio Spurs,88,Oklahoma City Thunder,100,FALSE,FALSE,FALSE,FALSE
2013-04-05,Philadelphia 76ers,101,Atlanta Hawks,90,FALSE,FALSE,FALSE,FALSE
2013-04-05,Cleveland Cavaliers,97,Boston Celtics,91,FALSE,FALSE,FALSE,FALSE
2013-04-05,Miami Heat,89,Charlotte Bobcats,79,FALSE,FALSE,FALSE,FALSE
2013-04-05,Orlando Magic,86,Chicago Bulls,87,FALSE,FALSE,FALSE,FALSE
2013-04-05,Oklahoma City Thunder,97,Indiana Pacers,75,FALSE,FALSE,FALSE,FALSE
2013-04-05,Memphis Grizzlies,84,Los Angeles Lakers,86,FALSE,FALSE,FALSE,FALSE
2013-04-05,Toronto Raptors,95,Minnesota Timberwolves,93,FALSE,FALSE,FALSE,FALSE
2013-04-05,Milwaukee Bucks,83,New York Knicks,101,FALSE,FALSE,FALSE,FALSE
2013-04-05,Golden State Warriors,111,Phoenix Suns,107,FALSE,FALSE,FALSE,FALSE
2013-04-05,Houston Rockets,116,Portland Trail Blazers,98,FALSE,FALSE,FALSE,FALSE
2013-04-05,Dallas Mavericks,117,Sacramento Kings,108,FALSE,FALSE,FALSE,FALSE
2013-04-05,New Orleans Hornets,83,Utah Jazz,95,FALSE,FALSE,FALSE,FALSE
2013-04-06,Charlotte Bobcats,96,Brooklyn Nets,105,FALSE,FALSE,FALSE,FALSE
2013-04-06,Houston Rockets,114,Denver Nuggets,132,FALSE,FALSE,FALSE,FALSE
2013-04-06,Philadelphia 76ers,87,Miami Heat,106,FALSE,FALSE,FALSE,FALSE
2013-04-06,Toronto Raptors,83,Milwaukee Bucks,100,FALSE,FALSE,FALSE,FALSE
2013-04-06,Detroit Pistons,101,Minnesota Timberwolves,107,FALSE,FALSE,FALSE,FALSE
2013-04-06,Atlanta Hawks,97,San Antonio Spurs,99,FALSE,FALSE,FALSE,FALSE
2013-04-06,Indiana Pacers,85,Washington Wizards,104,FALSE,FALSE,FALSE,FALSE
2013-04-07,Washington Wizards,96,Boston Celtics,107,FALSE,FALSE,FALSE,FALSE
2013-04-07,Orlando Magic,85,Cleveland Cavaliers,91,FALSE,FALSE,FALSE,FALSE
2013-04-07,Chicago Bulls,85,Detroit Pistons,99,FALSE,FALSE,FALSE,FALSE
2013-04-07,Utah Jazz,97,Golden State Warriors,90,FALSE,FALSE,FALSE,FALSE
2013-04-07,Los Angeles Lakers,95,Los Angeles Clippers,109,FALSE,FALSE,FALSE,FALSE
2013-04-07,New York Knicks,125,Oklahoma City Thunder,120,FALSE,FALSE,FALSE,FALSE
2013-04-07,New Orleans Hornets,95,Phoenix Suns,92,FALSE,FALSE,FALSE,FALSE
2013-04-07,Dallas Mavericks,96,Portland Trail Blazers,91,FALSE,FALSE,FALSE,FALSE
2013-04-07,Memphis Grizzlies,89,Sacramento Kings,87,FALSE,FALSE,FALSE,FALSE
2013-04-09,Philadelphia 76ers,83,Brooklyn Nets,104,FALSE,FALSE,FALSE,FALSE
2013-04-09,Toronto Raptors,101,Chicago Bulls,98,FALSE,FALSE,FALSE,FALSE
2013-04-09,Minnesota Timberwolves,89,Golden State Warriors,105,FALSE,FALSE,FALSE,FALSE
2013-04-09,Phoenix Suns,98,Houston Rockets,101,FALSE,FALSE,FALSE,FALSE
2013-04-09,Cleveland Cavaliers,94,Indiana Pacers,99,FALSE,FALSE,FALSE,FALSE
2013-04-09,New Orleans Hornets,96,Los Angeles Lakers,104,FALSE,FALSE,FALSE,FALSE
2013-04-09,Charlotte Bobcats,75,Memphis Grizzlies,94,FALSE,FALSE,FALSE,FALSE
2013-04-09,Milwaukee Bucks,83,Miami Heat,94,FALSE,FALSE,FALSE,FALSE
2013-04-09,Washington Wizards,99,New York Knicks,120,FALSE,FALSE,FALSE,FALSE
2013-04-09,Oklahoma City Thunder,90,Utah Jazz,80,FALSE,FALSE,FALSE,FALSE
2013-04-10,Brooklyn Nets,101,Boston Celtics,93,FALSE,FALSE,FALSE,FALSE
2013-04-10,Detroit Pistons,111,Cleveland Cavaliers,104,FALSE,FALSE,FALSE,FALSE
2013-04-10,Phoenix Suns,102,Dallas Mavericks,91,FALSE,FALSE,FALSE,FALSE
2013-04-10,San Antonio Spurs,86,Denver Nuggets,96,FALSE,FALSE,FALSE,FALSE
2013-04-10,Minnesota Timberwolves,95,Los Angeles Clippers,111,FALSE,FALSE,FALSE,FALSE
2013-04-10,Milwaukee Bucks,103,Orlando Magic,113,TRUE,FALSE,FALSE,FALSE
2013-04-10,Atlanta Hawks,124,Philadelphia 76ers,101,FALSE,FALSE,FALSE,FALSE
2013-04-10,Los Angeles Lakers,113,Portland Trail Blazers,106,FALSE,FALSE,FALSE,FALSE
2013-04-10,New Orleans Hornets,110,Sacramento Kings,121,FALSE,FALSE,FALSE,FALSE
2013-04-10,Miami Heat,103,Washington Wizards,98,FALSE,FALSE,FALSE,FALSE
2013-04-11,New York Knicks,111,Chicago Bulls,118,TRUE,FALSE,FALSE,FALSE
2013-04-11,Oklahoma City Thunder,116,Golden State Warriors,97,FALSE,FALSE,FALSE,FALSE
2013-04-12,Milwaukee Bucks,104,Atlanta Hawks,109,FALSE,FALSE,FALSE,FALSE
2013-04-12,New York Knicks,101,Cleveland Cavaliers,91,FALSE,FALSE,FALSE,FALSE
2013-04-12,Denver Nuggets,105,Dallas Mavericks,108,TRUE,FALSE,FALSE,FALSE
2013-04-12,Charlotte Bobcats,93,Detroit Pistons,113,FALSE,FALSE,FALSE,FALSE
2013-04-12,Memphis Grizzlies,82,Houston Rockets,78,FALSE,FALSE,FALSE,FALSE
2013-04-12,Brooklyn Nets,117,Indiana Pacers,109,FALSE,FALSE,FALSE,FALSE
2013-04-12,Golden State Warriors,116,Los Angeles Lakers,118,FALSE,FALSE,FALSE,FALSE
2013-04-12,Boston Celtics,101,Miami Heat,109,FALSE,FALSE,FALSE,FALSE
2013-04-12,Los Angeles Clippers,96,New Orleans Hornets,93,FALSE,FALSE,FALSE,FALSE
2013-04-12,Oklahoma City Thunder,106,Portland Trail Blazers,90,FALSE,FALSE,FALSE,FALSE
2013-04-12,Sacramento Kings,101,San Antonio Spurs,108,FALSE,FALSE,FALSE,FALSE
2013-04-12,Chicago Bulls,88,Toronto Raptors,97,FALSE,FALSE,FALSE,FALSE
2013-04-12,Minnesota Timberwolves,100,Utah Jazz,107,FALSE,FALSE,FALSE,FALSE
2013-04-12,Philadelphia 76ers,97,Washington Wizards,86,FALSE,FALSE,FALSE,FALSE
2013-04-13,Milwaukee Bucks,85,Charlotte Bobcats,95,FALSE,FALSE,FALSE,FALSE
2013-04-13,Los Angeles Clippers,91,Memphis Grizzlies,87,FALSE,FALSE,FALSE,FALSE
2013-04-13,Phoenix Suns,93,Minnesota Timberwolves,105,FALSE,FALSE,FALSE,FALSE
2013-04-13,Boston Celtics,120,Orlando Magic,88,FALSE,FALSE,FALSE,FALSE
2013-04-14,Portland Trail Blazers,109,Denver Nuggets,118,FALSE,FALSE,FALSE,FALSE
2013-04-14,Sacramento Kings,100,Houston Rockets,121,FALSE,FALSE,FALSE,FALSE
2013-04-14,San Antonio Spurs,86,Los Angeles Lakers,91,FALSE,FALSE,FALSE,FALSE
2013-04-14,Chicago Bulls,93,Miami Heat,105,FALSE,FALSE,FALSE,FALSE
2013-04-14,Dallas Mavericks,107,New Orleans Hornets,89,FALSE,FALSE,FALSE,FALSE
2013-04-14,Indiana Pacers,80,New York Knicks,90,FALSE,FALSE,FALSE,FALSE
2013-04-14,Cleveland Cavaliers,77,Philadelphia 76ers,91,FALSE,FALSE,FALSE,FALSE
2013-04-14,Brooklyn Nets,87,Toronto Raptors,93,FALSE,FALSE,FALSE,FALSE
2013-04-15,Washington Wizards,101,Brooklyn Nets,106,FALSE,FALSE,FALSE,FALSE
2013-04-15,New York Knicks,95,Charlotte Bobcats,106,FALSE,FALSE,FALSE,FALSE
2013-04-15,Miami Heat,96,Cleveland Cavaliers,95,FALSE,FALSE,FALSE,FALSE
2013-04-15,Memphis Grizzlies,103,Dallas Mavericks,97,FALSE,FALSE,FALSE,FALSE
2013-04-15,Philadelphia 76ers,101,Detroit Pistons,109,FALSE,FALSE,FALSE,FALSE
2013-04-15,San Antonio Spurs,106,Golden State Warriors,116,FALSE,FALSE,FALSE,FALSE
2013-04-15,Denver Nuggets,112,Milwaukee Bucks,111,FALSE,FALSE,FALSE,FALSE
2013-04-15,Utah Jazz,96,Minnesota Timberwolves,80,FALSE,FALSE,FALSE,FALSE
2013-04-15,Sacramento Kings,95,Oklahoma City Thunder,104,FALSE,FALSE,FALSE,FALSE
2013-04-15,Chicago Bulls,102,Orlando Magic,84,FALSE,FALSE,FALSE,FALSE
2013-04-15,Houston Rockets,112,Phoenix Suns,119,FALSE,FALSE,FALSE,FALSE
2013-04-16,Toronto Raptors,113,Atlanta Hawks,96,FALSE,FALSE,FALSE,FALSE
2013-04-16,Portland Trail Blazers,77,Los Angeles Clippers,93,FALSE,FALSE,FALSE,FALSE
2013-04-17,Detroit Pistons,99,Brooklyn Nets,103,FALSE,FALSE,FALSE,FALSE
2013-04-17,Cleveland Cavaliers,98,Charlotte Bobcats,105,FALSE,FALSE,FALSE,FALSE
2013-04-17,Washington Wizards,92,Chicago Bulls,95,FALSE,FALSE,FALSE,FALSE
2013-04-17,New Orleans Hornets,87,Dallas Mavericks,99,FALSE,FALSE,FALSE,FALSE
2013-04-17,Phoenix Suns,98,Denver Nuggets,118,FALSE,FALSE,FALSE,FALSE
2013-04-17,Philadelphia 76ers,105,Indiana Pacers,95,FALSE,FALSE,FALSE,FALSE
2013-04-17,Houston Rockets,95,Los Angeles Lakers,99,TRUE,FALSE,FALSE,FALSE
2013-04-17,Utah Jazz,70,Memphis Grizzlies,86,FALSE,FALSE,FALSE,FALSE
