Date,Start (ET),Visitor/Neutral,PTS,Home/Neutral,PTS_1,X7,X8,Attend.,Notes
Tue Dec 2 2008,7:00p,Los Angeles Lakers,117,Indiana Pacers,118,Box Score,NA,16412,NA
Tue Dec 2 2008,7:30p,Washington Wizards,108,New Jersey Nets,88,Box Score,NA,15062,NA
Tue Dec 2 2008,7:30p,Portland Trail Blazers,104,New York Knicks,97,Box Score,NA,18664,NA
Tue Dec 2 2008,10:00p,Utah Jazz,99,Sacramento Kings,94,Box Score,NA,10798,NA
Tue Dec 2 2008,8:30p,Detroit Pistons,89,San Antonio Spurs,77,Box Score,NA,17582,NA
Wed Dec 3 2008,7:00p,Memphis Grizzlies,95,Atlanta Hawks,105,Box Score,NA,12088,NA
Wed Dec 3 2008,7:30p,Indiana Pacers,96,Boston Celtics,114,Box Score,NA,18624,NA
Wed Dec 3 2008,7:00p,Oklahoma City Thunder,97,Charlotte Bobcats,103,Box Score,NA,11629,NA
Wed Dec 3 2008,7:00p,New York Knicks,82,Cleveland Cavaliers,118,Box Score,NA,20562,NA
Wed Dec 3 2008,8:30p,Los Angeles Clippers,96,Houston Rockets,103,Box Score,NA,15358,NA
Wed Dec 3 2008,8:00p,Chicago Bulls,90,Milwaukee Bucks,97,Box Score,NA,13684,NA
Wed Dec 3 2008,8:00p,Phoenix Suns,91,New Orleans Hornets,104,Box Score,NA,15804,NA
Wed Dec 3 2008,7:00p,Minnesota Timberwolves,89,Orlando Magic,100,Box Score,NA,15705,NA
Wed Dec 3 2008,7:00p,Los Angeles Lakers,114,Philadelphia 76ers,102,Box Score,NA,19119,NA
Wed Dec 3 2008,9:00p,Miami Heat,93,Utah Jazz,89,Box Score,NA,19911,NA
Wed Dec 3 2008,7:00p,Portland Trail Blazers,98,Washington Wizards,92,Box Score,NA,12802,NA
Thu Dec 4 2008,8:00p,Phoenix Suns,97,Dallas Mavericks,112,Box Score,NA,19813,NA
Thu Dec 4 2008,10:30p,San Antonio Spurs,108,Denver Nuggets,91,Box Score,NA,15866,NA
Fri Dec 5 2008,7:30p,New York Knicks,95,Atlanta Hawks,98,Box Score,NA,16366,NA
Fri Dec 5 2008,8:00p,Portland Trail Blazers,78,Boston Celtics,93,Box Score,NA,18624,NA
Fri Dec 5 2008,7:30p,Indiana Pacers,73,Cleveland Cavaliers,97,Box Score,NA,20562,NA
Fri Dec 5 2008,8:00p,Philadelphia 76ers,96,Detroit Pistons,91,Box Score,NA,22076,NA
Fri Dec 5 2008,8:30p,Golden State Warriors,112,Houston Rockets,131,Box Score,NA,14438,NA
Fri Dec 5 2008,8:00p,Los Angeles Clippers,81,Memphis Grizzlies,93,Box Score,NA,10484,NA
Fri Dec 5 2008,8:30p,Charlotte Bobcats,96,Milwaukee Bucks,101,Box Score,NA,14875,NA
Fri Dec 5 2008,7:30p,Minnesota Timberwolves,84,New Jersey Nets,113,Box Score,NA,15364,NA
Fri Dec 5 2008,7:00p,Oklahoma City Thunder,89,Orlando Magic,98,Box Score,NA,16812,NA
Fri Dec 5 2008,10:30p,Toronto Raptors,87,Utah Jazz,114,Box Score,NA,19911,NA
Fri Dec 5 2008,7:00p,Los Angeles Lakers,106,Washington Wizards,104,Box Score,NA,20173,NA
Sat Dec 6 2008,7:00p,Cleveland Cavaliers,94,Charlotte Bobcats,74,Box Score,NA,19133,NA
Sat Dec 6 2008,8:30p,Washington Wizards,110,Chicago Bulls,117,Box Score,NA,21741,NA
Sat Dec 6 2008,8:30p,Atlanta Hawks,98,Dallas Mavericks,100,Box Score,NA,19966,NA
Sat Dec 6 2008,7:30p,Oklahoma City Thunder,99,Miami Heat,105,Box Score,NA,17585,NA
Sat Dec 6 2008,8:00p,Los Angeles Clippers,107,Minnesota Timberwolves,84,Box Score,NA,10863,NA
Sat Dec 6 2008,8:00p,Memphis Grizzlies,87,New Orleans Hornets,106,Box Score,NA,16822,NA
Sat Dec 6 2008,7:30p,New Jersey Nets,95,Philadelphia 76ers,84,Box Score,NA,13096,NA
Sat Dec 6 2008,9:00p,Utah Jazz,104,Phoenix Suns,106,Box Score,NA,18422,NA
Sat Dec 6 2008,10:00p,Denver Nuggets,118,Sacramento Kings,85,Box Score,NA,12322,NA
Sat Dec 6 2008,8:30p,Golden State Warriors,88,San Antonio Spurs,123,Box Score,NA,17740,NA
Sun Dec 7 2008,6:00p,Boston Celtics,122,Indiana Pacers,117,Box Score,OT,16102,NA
Sun Dec 7 2008,9:30p,Milwaukee Bucks,92,Los Angeles Lakers,105,Box Score,NA,18997,NA
Sun Dec 7 2008,12:00p,Detroit Pistons,92,New York Knicks,104,Box Score,NA,19763,NA
Sun Dec 7 2008,1:00p,Portland Trail Blazers,98,Toronto Raptors,97,Box Score,NA,17671,NA
Mon Dec 8 2008,10:30p,Orlando Magic,95,Los Angeles Clippers,88,Box Score,NA,15222,NA
Mon Dec 8 2008,8:00p,Houston Rockets,97,Memphis Grizzlies,109,Box Score,NA,10691,NA
Mon Dec 8 2008,7:30p,Charlotte Bobcats,96,Miami Heat,100,Box Score,NA,15024,NA
Mon Dec 8 2008,8:00p,Golden State Warriors,112,Oklahoma City Thunder,102,Box Score,NA,17854,NA
Tue Dec 9 2008,8:30p,New York Knicks,100,Chicago Bulls,105,Box Score,NA,19519,NA
Tue Dec 9 2008,7:00p,Toronto Raptors,94,Cleveland Cavaliers,114,Box Score,NA,20049,NA
Tue Dec 9 2008,8:30p,San Antonio Spurs,133,Dallas Mavericks,126,Box Score,2OT,19937,NA
Tue Dec 9 2008,8:30p,Atlanta Hawks,84,Houston Rockets,92,Box Score,NA,16439,NA
Tue Dec 9 2008,8:00p,Utah Jazz,99,Minnesota Timberwolves,96,Box Score,NA,10745,NA
Tue Dec 9 2008,9:00p,Milwaukee Bucks,110,Phoenix Suns,125,Box Score,NA,18422,NA
Tue Dec 9 2008,10:00p,Orlando Magic,109,Portland Trail Blazers,108,Box Score,NA,20642,NA
Tue Dec 9 2008,10:00p,Los Angeles Lakers,101,Sacramento Kings,113,Box Score,NA,16068,NA
Tue Dec 9 2008,7:00p,Detroit Pistons,94,Washington Wizards,107,Box Score,NA,14707,NA
Wed Dec 10 2008,9:00p,Minnesota Timberwolves,105,Denver Nuggets,116,Box Score,NA,14007,NA
Wed Dec 10 2008,10:30p,Milwaukee Bucks,96,Golden State Warriors,119,Box Score,NA,18375,NA
Wed Dec 10 2008,10:30p,Phoenix Suns,110,Los Angeles Lakers,115,Box Score,NA,18997,NA
Wed Dec 10 2008,7:30p,New York Knicks,121,New Jersey Nets,109,Box Score,NA,16722,NA
Wed Dec 10 2008,8:00p,Charlotte Bobcats,89,New Orleans Hornets,105,Box Score,NA,15750,NA
Wed Dec 10 2008,8:00p,Memphis Grizzlies,108,Oklahoma City Thunder,102,Box Score,NA,18009,NA
Wed Dec 10 2008,8:00p,Cleveland Cavaliers,101,Philadelphia 76ers,93,Box Score,NA,15550,NA
Wed Dec 10 2008,8:30p,Atlanta Hawks,89,San Antonio Spurs,95,Box Score,NA,18161,NA
Wed Dec 10 2008,7:00p,Indiana Pacers,88,Toronto Raptors,101,Box Score,NA,17877,NA
Thu Dec 11 2008,8:30p,Charlotte Bobcats,90,Dallas Mavericks,95,Box Score,NA,19736,NA
Thu Dec 11 2008,10:30p,Portland Trail Blazers,88,Utah Jazz,97,Box Score,NA,19911,NA
Thu Dec 11 2008,8:00p,Boston Celtics,122,Washington Wizards,88,Box Score,NA,20173,NA
Fri Dec 12 2008,8:00p,New Orleans Hornets,82,Boston Celtics,94,Box Score,NA,18624,NA
Fri Dec 12 2008,7:30p,Philadelphia 76ers,72,Cleveland Cavaliers,88,Box Score,NA,20562,NA
Fri Dec 12 2008,8:00p,Indiana Pacers,110,Detroit Pistons,114,Box Score,NA,22076,NA
Fri Dec 12 2008,10:30p,Houston Rockets,119,Golden State Warriors,108,Box Score,NA,19276,NA
Fri Dec 12 2008,10:30p,Sacramento Kings,103,Los Angeles Lakers,112,Box Score,NA,18997,NA
Fri Dec 12 2008,8:00p,Chicago Bulls,96,Memphis Grizzlies,103,Box Score,NA,17132,NA
Fri Dec 12 2008,7:30p,Atlanta Hawks,87,Miami Heat,73,Box Score,NA,19600,NA
Fri Dec 12 2008,8:00p,San Antonio Spurs,98,Minnesota Timberwolves,86,Box Score,NA,15336,NA
Fri Dec 12 2008,7:30p,Toronto Raptors,101,New Jersey Nets,79,Box Score,NA,13926,NA
Fri Dec 12 2008,9:00p,Orlando Magic,112,Phoenix Suns,113,Box Score,NA,18422,NA
Fri Dec 12 2008,10:00p,Los Angeles Clippers,120,Portland Trail Blazers,112,Box Score,2OT,20558,NA
Sat Dec 13 2008,7:00p,Cleveland Cavaliers,92,Atlanta Hawks,97,Box Score,NA,19200,NA
Sat Dec 13 2008,7:00p,Detroit Pistons,90,Charlotte Bobcats,86,Box Score,NA,17373,NA
Sat Dec 13 2008,8:30p,New Jersey Nets,104,Chicago Bulls,113,Box Score,NA,21751,NA
Sat Dec 13 2008,8:30p,Oklahoma City Thunder,99,Dallas Mavericks,103,Box Score,NA,20190,NA
Sat Dec 13 2008,9:00p,Golden State Warriors,105,Denver Nuggets,123,Box Score,NA,15322,NA
Sat Dec 13 2008,10:30p,Houston Rockets,82,Los Angeles Clippers,95,Box Score,NA,16203,NA
Sat Dec 13 2008,8:30p,Indiana Pacers,103,Milwaukee Bucks,121,Box Score,NA,14921,NA
Sat Dec 13 2008,7:30p,Washington Wizards,89,Philadelphia 76ers,104,Box Score,NA,15865,NA
Sat Dec 13 2008,10:00p,New York Knicks,114,Sacramento Kings,90,Box Score,NA,12155,NA
Sat Dec 13 2008,9:00p,Orlando Magic,103,Utah Jazz,94,Box Score,NA,19911,NA
Sun Dec 14 2008,9:30p,Minnesota Timberwolves,86,Los Angeles Lakers,98,Box Score,NA,18997,NA
Sun Dec 14 2008,4:00p,Miami Heat,86,Memphis Grizzlies,102,Box Score,NA,12271,NA
Sun Dec 14 2008,7:00p,Oklahoma City Thunder,104,San Antonio Spurs,109,Box Score,NA,17419,NA
Sun Dec 14 2008,12:30p,New Orleans Hornets,99,Toronto Raptors,91,Box Score,NA,18537,NA
Mon Dec 15 2008,7:00p,Charlotte Bobcats,79,Atlanta Hawks,83,Box Score,NA,12733,NA
Mon Dec 15 2008,7:30p,Utah Jazz,91,Boston Celtics,100,Box Score,NA,18624,NA
Mon Dec 15 2008,8:30p,Denver Nuggets,98,Dallas Mavericks,88,Box Score,NA,19969,NA
Mon Dec 15 2008,10:30p,Orlando Magic,109,Golden State Warriors,98,Box Score,NA,18844,NA
Mon Dec 15 2008,7:30p,Milwaukee Bucks,98,Miami Heat,83,Box Score,NA,15029,NA
Mon Dec 15 2008,9:00p,New York Knicks,103,Phoenix Suns,111,Box Score,NA,18422,NA
Mon Dec 15 2008,10:00p,Minnesota Timberwolves,103,Sacramento Kings,118,Box Score,NA,10593,NA
Mon Dec 15 2008,7:00p,New Jersey Nets,94,Toronto Raptors,87,Box Score,NA,18561,NA
Mon Dec 15 2008,7:00p,Indiana Pacers,118,Washington Wizards,98,Box Score,NA,14502,NA
Tue Dec 16 2008,7:00p,Chicago Bulls,101,Charlotte Bobcats,110,Box Score,OT,11225,NA
Tue Dec 16 2008,8:30p,Denver Nuggets,96,Houston Rockets,108,Box Score,NA,17737,NA
Tue Dec 16 2008,10:30p,New York Knicks,114,Los Angeles Lakers,116,Box Score,NA,18997,NA
Tue Dec 16 2008,8:00p,New Orleans Hornets,91,Memphis Grizzlies,84,Box Score,NA,10231,NA
Tue Dec 16 2008,8:00p,Los Angeles Clippers,98,Oklahoma City Thunder,88,Box Score,NA,18275,NA
Tue Dec 16 2008,10:00p,Sacramento Kings,77,Portland Trail Blazers,109,Box Score,NA,20005,NA
Wed Dec 17 2008,7:00p,Boston Celtics,88,Atlanta Hawks,85,Box Score,NA,18729,NA
Wed Dec 17 2008,8:30p,Los Angeles Clippers,109,Chicago Bulls,115,Box Score,OT,20102,NA
Wed Dec 17 2008,7:30p,Washington Wizards,74,Detroit Pistons,88,Box Score,NA,22076,NA
Wed Dec 17 2008,7:00p,Golden State Warriors,120,Indiana Pacers,127,Box Score,NA,11151,NA
Wed Dec 17 2008,8:00p,Cleveland Cavaliers,93,Minnesota Timberwolves,70,Box Score,NA,14899,NA
Wed Dec 17 2008,7:30p,Utah Jazz,103,New Jersey Nets,92,Box Score,NA,12542,NA
Wed Dec 17 2008,9:30p,San Antonio Spurs,83,New Orleans Hornets,90,Box Score,NA,16593,NA
Wed Dec 17 2008,7:00p,Milwaukee Bucks,88,Philadelphia 76ers,93,Box Score,NA,11538,NA
Wed Dec 17 2008,7:00p,Dallas Mavericks,96,Toronto Raptors,86,Box Score,NA,18832,NA
Thu Dec 18 2008,8:00p,San Antonio Spurs,78,Orlando Magic,90,Box Score,NA,17461,NA
Thu Dec 18 2008,10:30p,Phoenix Suns,119,Portland Trail Blazers,124,Box Score,NA,20650,NA
Fri Dec 19 2008,7:30p,Golden State Warriors,99,Atlanta Hawks,115,Box Score,NA,16768,NA
Fri Dec 19 2008,7:30p,Chicago Bulls,108,Boston Celtics,126,Box Score,NA,18624,NA
Fri Dec 19 2008,10:30p,Cleveland Cavaliers,105,Denver Nuggets,88,Box Score,NA,19155,NA
Fri Dec 19 2008,8:00p,Utah Jazz,120,Detroit Pistons,114,Box Score,2OT,22076,NA
Fri Dec 19 2008,8:30p,Sacramento Kings,96,Houston Rockets,107,Box Score,NA,18271,NA
Fri Dec 19 2008,7:00p,Los Angeles Clippers,117,Indiana Pacers,109,Box Score,2OT,12653,NA
Fri Dec 19 2008,8:00p,Charlotte Bobcats,112,Memphis Grizzlies,83,Box Score,NA,11869,NA
Fri Dec 19 2008,8:00p,Los Angeles Lakers,87,Miami Heat,89,Box Score,NA,19600,NA
Fri Dec 19 2008,7:30p,Dallas Mavericks,97,New Jersey Nets,121,Box Score,NA,9889,NA
Fri Dec 19 2008,7:30p,Milwaukee Bucks,105,New York Knicks,81,Box Score,NA,19009,NA
Fri Dec 19 2008,8:00p,Toronto Raptors,83,Oklahoma City Thunder,91,Box Score,NA,18806,NA
Fri Dec 19 2008,7:00p,Philadelphia 76ers,109,Washington Wizards,103,Box Score,NA,18323,NA
Sat Dec 20 2008,7:00p,Golden State Warriors,110,Charlotte Bobcats,103,Box Score,NA,13068,NA
Sat Dec 20 2008,8:30p,Utah Jazz,98,Chicago Bulls,106,Box Score,NA,22046,NA
Sat Dec 20 2008,8:30p,Los Angeles Clippers,85,Milwaukee Bucks,119,Box Score,NA,15014,NA
Sat Dec 20 2008,8:00p,Houston Rockets,109,Minnesota Timberwolves,102,Box Score,NA,12115,NA
Sat Dec 20 2008,8:00p,Miami Heat,106,New Jersey Nets,103,Box Score,NA,14139,NA
Sat Dec 20 2008,8:00p,Sacramento Kings,90,New Orleans Hornets,99,Box Score,NA,16869,NA
Sat Dec 20 2008,7:00p,Los Angeles Lakers,103,Orlando Magic,106,Box Score,NA,17461,NA
Sat Dec 20 2008,7:30p,Indiana Pacers,95,Philadelphia 76ers,94,Box Score,NA,14599,NA
Sat Dec 20 2008,9:00p,Denver Nuggets,101,Phoenix Suns,108,Box Score,NA,18422,NA
Sat Dec 20 2008,8:30p,Toronto Raptors,97,San Antonio Spurs,107,Box Score,NA,17227,NA
Sun Dec 21 2008,2:00p,Detroit Pistons,78,Atlanta Hawks,85,Box Score,NA,15233,NA
Sun Dec 21 2008,6:00p,New York Knicks,105,Boston Celtics,124,Box Score,NA,18624,NA
Sun Dec 21 2008,7:00p,Cleveland Cavaliers,102,Oklahoma City Thunder,91,Box Score,NA,19136,NA
Sun Dec 21 2008,6:00p,Dallas Mavericks,97,Washington Wizards,86,Box Score,NA,15582,NA
Mon Dec 22 2008,9:00p,Portland Trail Blazers,89,Denver Nuggets,97,Box Score,NA,18611,NA
Mon Dec 22 2008,10:30p,Toronto Raptors,97,Los Angeles Clippers,75,Box Score,NA,16094,NA
Mon Dec 22 2008,8:00p,Los Angeles Lakers,105,Memphis Grizzlies,96,Box Score,NA,17456,NA
Mon Dec 22 2008,7:30p,Houston Rockets,114,New Jersey Nets,91,Box Score,NA,16303,NA
Mon Dec 22 2008,7:00p,Golden State Warriors,81,Orlando Magic,113,Box Score,NA,17461,NA
Mon Dec 22 2008,8:30p,Sacramento Kings,85,San Antonio Spurs,101,Box Score,NA,18372,NA
Tue Dec 23 2008,7:00p,Oklahoma City Thunder,88,Atlanta Hawks,99,Box Score,NA,12138,NA
Tue Dec 23 2008,7:30p,Philadelphia 76ers,91,Boston Celtics,110,Box Score,NA,18624,NA
Tue Dec 23 2008,7:00p,Washington Wizards,72,Charlotte Bobcats,80,Box Score,NA,13776,NA
Tue Dec 23 2008,7:00p,Houston Rockets,90,Cleveland Cavaliers,99,Box Score,NA,20562,NA
Tue Dec 23 2008,8:30p,Memphis Grizzlies,82,Dallas Mavericks,100,Box Score,NA,20200,NA
Tue Dec 23 2008,8:00p,Chicago Bulls,98,Detroit Pistons,104,Box Score,NA,22076,NA
Tue Dec 23 2008,7:00p,New Jersey Nets,108,Indiana Pacers,107,Box Score,NA,11272,NA
Tue Dec 23 2008,7:30p,Golden State Warriors,88,Miami Heat,96,Box Score,NA,17862,NA
Tue Dec 23 2008,8:00p,Utah Jazz,86,Milwaukee Bucks,94,Box Score,NA,14888,NA
Tue Dec 23 2008,8:00p,Los Angeles Lakers,100,New Orleans Hornets,87,Box Score,NA,18405,NA
Tue Dec 23 2008,10:00p,Denver Nuggets,92,Portland Trail Blazers,101,Box Score,NA,20007,NA
Tue Dec 23 2008,8:30p,Minnesota Timberwolves,93,San Antonio Spurs,99,Box Score,NA,17996,NA
Thu Dec 25 2008,8:00p,Washington Wizards,89,Cleveland Cavaliers,93,Box Score,NA,20562,NA
Thu Dec 25 2008,5:00p,Boston Celtics,83,Los Angeles Lakers,92,Box Score,NA,18997,NA
Thu Dec 25 2008,12:00p,New Orleans Hornets,68,Orlando Magic,88,Box Score,NA,17461,NA
Thu Dec 25 2008,2:30p,San Antonio Spurs,91,Phoenix Suns,90,Box Score,NA,18422,NA
Thu Dec 25 2008,10:30p,Dallas Mavericks,102,Portland Trail Blazers,94,Box Score,NA,20643,NA
Fri Dec 26 2008,9:00p,Philadelphia 76ers,101,Denver Nuggets,105,Box Score,NA,19155,NA
Fri Dec 26 2008,8:00p,Oklahoma City Thunder,88,Detroit Pistons,90,Box Score,NA,22076,NA
Fri Dec 26 2008,10:30p,Boston Celtics,89,Golden State Warriors,99,Box Score,NA,19596,NA
Fri Dec 26 2008,8:00p,Indiana Pacers,105,Memphis Grizzlies,108,Box Score,NA,12346,NA
Fri Dec 26 2008,5:00p,Chicago Bulls,77,Miami Heat,90,Box Score,NA,19600,NA
Fri Dec 26 2008,7:30p,Charlotte Bobcats,95,New Jersey Nets,87,Box Score,NA,16852,NA
Fri Dec 26 2008,8:00p,Houston Rockets,79,New Orleans Hornets,88,Box Score,NA,18326,NA
Fri Dec 26 2008,7:30p,Minnesota Timberwolves,120,New York Knicks,107,Box Score,NA,19763,NA
Fri Dec 26 2008,10:00p,Toronto Raptors,107,Sacramento Kings,101,Box Score,NA,12059,NA
Fri Dec 26 2008,9:00p,Dallas Mavericks,88,Utah Jazz,97,Box Score,NA,19911,NA
Sat Dec 27 2008,7:00p,Chicago Bulls,117,Atlanta Hawks,129,Box Score,NA,18031,NA
Sat Dec 27 2008,7:00p,New Jersey Nets,114,Charlotte Bobcats,103,Box Score,OT,15837,NA
Sat Dec 27 2008,8:30p,Utah Jazz,115,Houston Rockets,120,Box Score,2OT,18245,NA
Sat Dec 27 2008,8:30p,Detroit Pistons,87,Milwaukee Bucks,76,Box Score,NA,17086,NA
Sat Dec 27 2008,8:00p,Orlando Magic,118,Minnesota Timberwolves,94,Box Score,NA,17003,NA
Sat Dec 27 2008,10:00p,Toronto Raptors,89,Portland Trail Blazers,102,Box Score,NA,20588,NA
Sat Dec 27 2008,8:30p,Memphis Grizzlies,103,San Antonio Spurs,106,Box Score,2OT,18797,NA
Sat Dec 27 2008,7:00p,Oklahoma City Thunder,95,Washington Wizards,104,Box Score,NA,16181,NA
Sun Dec 28 2008,7:00p,Miami Heat,86,Cleveland Cavaliers,93,Box Score,NA,20562,NA
Sun Dec 28 2008,7:00p,New Orleans Hornets,105,Indiana Pacers,103,Box Score,NA,14374,NA
Sun Dec 28 2008,3:30p,Dallas Mavericks,98,Los Angeles Clippers,76,Box Score,NA,16685,NA
Sun Dec 28 2008,9:30p,Golden State Warriors,113,Los Angeles Lakers,130,Box Score,NA,18997,NA
Sun Dec 28 2008,1:00p,Denver Nuggets,117,New York Knicks,110,Box Score,NA,19763,NA
Sun Dec 28 2008,9:00p,Boston Celtics,108,Sacramento Kings,63,Box Score,NA,16029,NA
Mon Dec 29 2008,7:00p,Denver Nuggets,91,Atlanta Hawks,109,Box Score,NA,17131,NA
Mon Dec 29 2008,7:30p,Orlando Magic,82,Detroit Pistons,88,Box Score,NA,22076,NA
Mon Dec 29 2008,10:30p,Toronto Raptors,111,Golden State Warriors,117,Box Score,NA,19596,NA
Mon Dec 29 2008,8:30p,Washington Wizards,89,Houston Rockets,87,Box Score,NA,18278,NA
Mon Dec 29 2008,8:00p,Memphis Grizzlies,98,Minnesota Timberwolves,108,Box Score,OT,12207,NA
Mon Dec 29 2008,7:30p,Chicago Bulls,100,New Jersey Nets,87,Box Score,NA,18786,NA
Mon Dec 29 2008,8:00p,Phoenix Suns,110,Oklahoma City Thunder,102,Box Score,NA,19136,NA
Mon Dec 29 2008,9:00p,Philadelphia 76ers,95,Utah Jazz,112,Box Score,NA,19911,NA
Tue Dec 30 2008,7:00p,New York Knicks,93,Charlotte Bobcats,89,Box Score,NA,15108,NA
Tue Dec 30 2008,8:30p,Minnesota Timberwolves,100,Dallas Mavericks,107,Box Score,NA,20264,NA
Tue Dec 30 2008,7:00p,Atlanta Hawks,110,Indiana Pacers,104,Box Score,NA,13762,NA
Tue Dec 30 2008,8:00p,Phoenix Suns,101,Memphis Grizzlies,89,Box Score,NA,14471,NA
Tue Dec 30 2008,7:30p,Cleveland Cavaliers,95,Miami Heat,104,Box Score,NA,19600,NA
Tue Dec 30 2008,8:00p,Washington Wizards,85,New Orleans Hornets,97,Box Score,NA,18021,NA
Tue Dec 30 2008,10:00p,Boston Celtics,86,Portland Trail Blazers,91,Box Score,NA,20651,NA
Tue Dec 30 2008,10:00p,Los Angeles Clippers,90,Sacramento Kings,92,Box Score,NA,11420,NA
Tue Dec 30 2008,8:30p,Milwaukee Bucks,100,San Antonio Spurs,98,Box Score,NA,18797,NA
Wed Dec 31 2008,2:00p,Orlando Magic,113,Chicago Bulls,94,Box Score,NA,21861,NA
Wed Dec 31 2008,3:00p,New Jersey Nets,75,Detroit Pistons,83,Box Score,NA,22076,NA
Wed Dec 31 2008,7:00p,Milwaukee Bucks,81,Houston Rockets,85,Box Score,NA,18228,NA
Wed Dec 31 2008,9:30p,Philadelphia 76ers,100,Los Angeles Clippers,92,Box Score,NA,14021,NA
Wed Dec 31 2008,8:00p,Golden State Warriors,100,Oklahoma City Thunder,107,Box Score,NA,18229,NA
Wed Dec 31 2008,7:00p,Denver Nuggets,114,Toronto Raptors,107,Box Score,NA,18879,NA
Fri Jan 2 2009,7:30p,Washington Wizards,83,Boston Celtics,108,Box Score,NA,18624,NA
Fri Jan 2 2009,7:30p,Chicago Bulls,92,Cleveland Cavaliers,117,Box Score,NA,20562,NA
Fri Jan 2 2009,8:30p,Philadelphia 76ers,86,Dallas Mavericks,96,Box Score,NA,20327,NA
Fri Jan 2 2009,8:00p,Sacramento Kings,92,Detroit Pistons,98,Box Score,NA,22076,NA
Fri Jan 2 2009,10:30p,Utah Jazz,100,Los Angeles Lakers,113,Box Score,NA,18997,NA
Fri Jan 2 2009,8:00p,San Antonio Spurs,91,Memphis Grizzlies,80,Box Score,NA,12597,NA
Fri Jan 2 2009,8:30p,Charlotte Bobcats,75,Milwaukee Bucks,103,Box Score,NA,15107,NA
Fri Jan 2 2009,8:00p,Golden State Warriors,108,Minnesota Timberwolves,115,Box Score,NA,11921,NA
Fri Jan 2 2009,7:30p,Atlanta Hawks,91,New Jersey Nets,93,Box Score,OT,16851,NA
Fri Jan 2 2009,7:30p,Indiana Pacers,105,New York Knicks,103,Box Score,NA,19763,NA
Fri Jan 2 2009,8:00p,Denver Nuggets,122,Oklahoma City Thunder,120,Box Score,NA,18613,NA
Fri Jan 2 2009,7:00p,Miami Heat,76,Orlando Magic,86,Box Score,NA,17461,NA
Fri Jan 2 2009,9:00p,Los Angeles Clippers,98,Phoenix Suns,106,Box Score,NA,18422,NA
Fri Jan 2 2009,10:00p,New Orleans Hornets,92,Portland Trail Blazers,77,Box Score,NA,20708,NA
Fri Jan 2 2009,7:00p,Houston Rockets,73,Toronto Raptors,94,Box Score,NA,19800,NA
Sat Jan 3 2009,7:00p,Houston Rockets,100,Atlanta Hawks,103,Box Score,NA,16740,NA
Sat Jan 3 2009,7:00p,Milwaukee Bucks,92,Charlotte Bobcats,102,Box Score,NA,14201,NA
Sat Jan 3 2009,8:30p,Minnesota Timberwolves,102,Chicago Bulls,92,Box Score,NA,20516,NA
Sat Jan 3 2009,9:00p,New Orleans Hornets,100,Denver Nuggets,105,Box Score,NA,19614,NA
Sat Jan 3 2009,6:00p,Sacramento Kings,117,Indiana Pacers,122,Box Score,NA,12765,NA
Sat Jan 3 2009,7:30p,New Jersey Nets,96,Miami Heat,101,Box Score,OT,19600,NA
Sat Jan 3 2009,8:30p,Philadelphia 76ers,106,San Antonio Spurs,108,Box Score,NA,18797,NA
Sun Jan 4 2009,3:30p,Detroit Pistons,88,Los Angeles Clippers,87,Box Score,NA,17968,NA
Sun Jan 4 2009,9:30p,Portland Trail Blazers,86,Los Angeles Lakers,100,Box Score,NA,18997,NA
Sun Jan 4 2009,4:00p,Dallas Mavericks,82,Memphis Grizzlies,102,Box Score,NA,11731,NA
Sun Jan 4 2009,6:00p,Boston Celtics,88,New York Knicks,100,Box Score,NA,19763,NA
Sun Jan 4 2009,12:30p,Orlando Magic,102,Toronto Raptors,108,Box Score,NA,19322,NA
Sun Jan 4 2009,1:00p,Cleveland Cavaliers,77,Washington Wizards,80,Box Score,NA,20173,NA
Mon Jan 5 2009,9:00p,Indiana Pacers,115,Denver Nuggets,135,Box Score,NA,14255,NA
Mon Jan 5 2009,7:30p,San Antonio Spurs,91,Miami Heat,84,Box Score,NA,19600,NA
Mon Jan 5 2009,8:00p,Toronto Raptors,97,Milwaukee Bucks,107,Box Score,NA,12599,NA
Mon Jan 5 2009,7:30p,Sacramento Kings,90,New Jersey Nets,98,Box Score,NA,12314,NA
Mon Jan 5 2009,9:00p,Golden State Warriors,114,Utah Jazz,119,Box Score,NA,19911,NA
Tue Jan 6 2009,7:00p,Boston Celtics,106,Charlotte Bobcats,114,Box Score,OT,17112,NA
Tue Jan 6 2009,8:30p,Sacramento Kings,94,Chicago Bulls,99,Box Score,NA,18060,NA
Tue Jan 6 2009,8:30p,Los Angeles Clippers,102,Dallas Mavericks,107,Box Score,NA,19794,NA
Tue Jan 6 2009,10:30p,New Orleans Hornets,116,Los Angeles Lakers,105,Box Score,NA,18997,NA
Tue Jan 6 2009,8:00p,Minnesota Timberwolves,94,Memphis Grizzlies,87,Box Score,NA,10156,NA
Tue Jan 6 2009,8:00p,New York Knicks,99,Oklahoma City Thunder,107,Box Score,NA,18487,NA
Tue Jan 6 2009,7:00p,Washington Wizards,80,Orlando Magic,89,Box Score,NA,16011,NA
Tue Jan 6 2009,7:00p,Houston Rockets,96,Philadelphia 76ers,104,Box Score,NA,14858,NA
Wed Jan 7 2009,7:00p,Orlando Magic,106,Atlanta Hawks,102,Box Score,NA,13748,NA
