gameid,url,league,split,date,week,game,patchno,playerid,side,position,player,team,champion,ban1,ban2,ban3,gamelength,result,k,d,a,teamkills,teamdeaths,doubles,triples,quadras,pentas,fb,fbvictim,fbtime,kpm,okpm,ckpm,fd,fdtime,teamdragkills,oppdragkills,herald,heraldtime,ft,fttime,firsttothreetowers,teamtowerkills,opptowerkills,fbaron,fbarontime,teambaronkills,oppbaronkills,dmgtochamps,dmgtochampsperminute,dmgshare,earnedgoldshare,wards,wpm,wardshare,wardkills,wcpm,visionwards,visionwardbuys,visiblewardclearrate,invisiblewardclearrate,totalgold,earnedgpm,goldspent,gspd,minionkills,monsterkills,monsterkillsownjungle,monsterkillsenemyjungle,cspm,cssharepost15,csat10,oppcsat10,csdat10,goldat10,oppgoldat10,gdat10,goldat15,oppgoldat15,gdat15,xpat10,oppxpat10,xpdat10
1001470253,http://matchhistory.na.leagueoflegends.com/en/#match-details/TRLH3/1001470253?gameHash=7aadcadb53ee6c97&tab=overview,EULCS,2016-1,1/22/16 16:17,2,2,6.01,100,Blue,Team,Team,G2 Esports,NA,Poppy,Corki,Elise,34.66666667,0,3,13,8,3,13,NA,NA,NA,NA,0,1,10.59711667,0.086538462,0.375,0.461538462,1,6.398133333,2,2,0,12.89953333,1,3.8256,0,3,11,0,29.26701667,0,1,50305,1451.105769,NA,NA,136,3.923076923,1,45,1.298076923,24,27,0.575,0.23655914,54053,910.4134615,51950,-0.132134831,910,158,133,25,30.80769231,NA,253,242,11,15121,14584,537,22523,23410,-887,15832,14662,1170
1001470253,http://matchhistory.na.leagueoflegends.com/en/#match-details/TRLH3/1001470253?gameHash=7aadcadb53ee6c97&tab=overview,EULCS,2016-1,1/22/16 16:17,2,2,6.01,200,Red,Team,Team,H2K,NA,Tahm Kench,Kalista,Gangplank,34.66666667,1,13,3,35,13,3,NA,NA,NA,NA,1,0,10.59711667,0.375,0.086538462,0.461538462,0,6.398133333,2,2,1,12.89953333,0,3.8256,1,11,3,1,29.26701667,1,0,59729,1722.951923,NA,NA,133,3.836538462,1,63,1.817307692,20,21,0.865384615,0.214285714,65936,1253.192308,59300,0.132134831,936,132,106,26,30.80769231,NA,242,253,-11,14584,15121,-537,23410,22523,887,14662,15832,-1170
1001480009,http://matchhistory.na.leagueoflegends.com/en/#match-details/TRLH3/1001480009?gameHash=4ed6a16907542eac&tab=overview,EULCS,2016-1,1/28/16 11:48,3,1,6.01,100,Blue,Team,Team,Giants,NA,Kalista,Poppy,Elise,32.08333333,0,3,16,7,3,16,NA,NA,NA,NA,0,1,3.421766667,0.093506494,0.498701299,0.592207792,1,13.29788333,1,2,0,11.39218333,0,3.78205,1,4,10,0,29.58473333,0,1,32229,1004.54026,NA,NA,108,3.366233766,1,33,1.028571429,20,22,0.625,0.131147541,49805,900.5922078,46325,-0.184668136,815,122,103,19,29.20519481,NA,244,246,-2,15139,14619,520,21977,22458,-481,16307,15762,545
1001480009,http://matchhistory.na.leagueoflegends.com/en/#match-details/TRLH3/1001480009?gameHash=4ed6a16907542eac&tab=overview,EULCS,2016-1,1/28/16 11:48,3,1,6.01,200,Red,Team,Team,Splyce,NA,Gangplank,Lissandra,Tahm Kench,32.08333333,1,16,3,33,16,3,NA,NA,NA,NA,1,0,3.421766667,0.498701299,0.093506494,0.592207792,0,13.29788333,2,1,1,11.39218333,1,3.78205,0,10,4,1,29.58473333,1,0,62397,1944.841558,NA,NA,101,3.148051948,1,45,1.402597403,14,16,0.769230769,0.217391304,63413,1324.737662,55750,0.184668136,851,126,97,29,30.45194805,NA,246,244,2,14619,15139,-520,22458,21977,481,15762,16307,-545
1001480016,http://matchhistory.na.leagueoflegends.com/en/#match-details/TRLH3/1001480016?gameHash=16b716b8b1298472&tab=overview,EULCS,2016-1,1/28/16 12:53,3,1,6.01,100,Blue,Team,Team,Origen,NA,Ryze,Corki,Morgana,35.6,1,12,6,33,12,6,NA,NA,NA,NA,1,0,7.698383333,0.337078652,0.168539326,0.505617978,0,19.04648333,2,1,1,16.15348333,0,10.805,0,11,4,1,30.84156667,1,0,85221,2393.848315,NA,NA,129,3.623595506,1,50,1.404494382,25,27,0.804878049,0.265625,67960,1261.146067,63950,0.159560996,935,154,119,35,30.58988764,NA,272,282,-10,14924,14243,681,22280,24351,-2071,16669,16983,-314
1001480016,http://matchhistory.na.leagueoflegends.com/en/#match-details/TRLH3/1001480016?gameHash=16b716b8b1298472&tab=overview,EULCS,2016-1,1/28/16 12:53,3,1,6.01,200,Red,Team,Team,Roccat,NA,Tahm Kench,Kalista,Gangplank,35.6,0,6,12,12,6,12,NA,NA,NA,NA,0,1,7.698383333,0.168539326,0.337078652,0.505617978,1,19.04648333,1,2,0,16.15348333,1,10.805,1,4,11,0,30.84156667,0,1,60367,1695.702247,NA,NA,105,2.949438202,1,47,1.320224719,22,25,0.666666667,0.166666667,58308,990.0224719,54500,-0.159560996,943,124,108,16,29.97191011,NA,282,272,10,14243,14924,-681,24351,22280,2071,16983,16669,314
1001480021,http://matchhistory.na.leagueoflegends.com/en/#match-details/TRLH3/1001480021?gameHash=7b9c389aff19a62d&tab=overview,EULCS,2016-1,1/28/16 13:52,3,1,6.01,100,Blue,Team,Team,G2 Esports,NA,Poppy,Alistar,Kalista,26.85,1,12,6,26,12,6,NA,NA,NA,NA,1,0,6.6411,0.446927374,0.223463687,0.670391061,1,16.37415,1,1,1,18.74113333,1,9.4587,1,11,2,NA,NA,0,0,61990,2308.752328,NA,NA,103,3.836126629,1,29,1.080074488,19,20,0.9375,0.222222222,53571,1335.672253,47120,0.173181137,706,131,102,29,31.17318436,NA,287,283,4,16456,15552,904,26859,22756,4103,18396,18813,-417
1001480021,http://matchhistory.na.leagueoflegends.com/en/#match-details/TRLH3/1001480021?gameHash=7b9c389aff19a62d&tab=overview,EULCS,2016-1,1/28/16 13:52,3,1,6.01,200,Red,Team,Team,Fnatic,NA,Gangplank,Tahm Kench,Shen,26.85,0,6,12,12,6,12,NA,NA,NA,NA,0,1,6.6411,0.223463687,0.446927374,0.670391061,0,16.37415,1,1,0,18.74113333,0,9.4587,0,2,11,NA,NA,0,0,37118,1382.420857,NA,NA,79,2.942271881,1,39,1.452513966,13,15,0.638888889,0.23880597,42529,924.424581,39610,-0.173181137,732,100,93,7,30.98696462,NA,283,287,-4,15552,16456,-904,22756,26859,-4103,18813,18396,417
1001480028,http://matchhistory.na.leagueoflegends.com/en/#match-details/TRLH3/1001480028?gameHash=fca9091ff6e30c34&tab=overview,EULCS,2016-1,1/28/16 14:44,3,1,6.01,100,Blue,Team,Team,Unicorns of Love,NA,Lissandra,Poppy,Alistar,26.88333333,1,14,2,31,14,2,NA,NA,NA,NA,1,0,8.80195,0.520768754,0.074395536,0.59516429,1,14.54071667,2,0,1,5.13385,1,3.763516667,1,11,2,1,21.25265,1,0,46145,1716.491011,NA,NA,92,3.422194668,1,28,1.041537508,15,18,0.84,0.120689655,55874,1418.923745,48720,0.298248717,698,139,74,65,31.13453193,NA,260,239,21,16083,14787,1296,25388,21552,3836,16277,14952,1325
1001480028,http://matchhistory.na.leagueoflegends.com/en/#match-details/TRLH3/1001480028?gameHash=fca9091ff6e30c34&tab=overview,EULCS,2016-1,1/28/16 14:44,3,1,6.01,200,Red,Team,Team,Elements,NA,Tahm Kench,Ryze,Gangplank,26.88333333,0,2,14,7,2,14,NA,NA,NA,NA,0,1,8.80195,0.074395536,0.520768754,0.59516429,0,14.54071667,0,2,0,5.13385,0,3.763516667,0,2,11,0,21.25265,0,1,29435,1094.916305,NA,NA,81,3.013019219,1,40,1.487910725,12,12,0.6,0.280701754,38180,760.7464352,36075,-0.298248717,631,73,61,12,26.18722877,NA,239,260,-21,14787,16083,-1296,21552,25388,-3836,14952,16277,-1325
1001480035,http://matchhistory.na.leagueoflegends.com/en/#match-details/TRLH3/1001480035?gameHash=94590941ff7bf799&tab=overview,EULCS,2016-1,1/28/16 15:40,3,1,6.01,100,Blue,Team,Team,H2K,NA,Kalista,Elise,Fiora,37.5,1,8,2,23,8,2,NA,NA,NA,NA,1,0,1.868166667,0.21333333300000001,0.053333333,0.266666667,1,16.68246667,2,1,NA,NA,1,9.6909,1,9,2,NA,NA,0,0,46083,1228.88,NA,NA,145,3.866666667,1,49,1.306666667,23,25,0.8,0.276190476,67327,1149.36,57770,0.037922215,994,171,147,24,31.06666667,NA,274,286,-12,15944,15174,770,23753,24404,-651,17675,18509,-834
1001480035,http://matchhistory.na.leagueoflegends.com/en/#match-details/TRLH3/1001480035?gameHash=94590941ff7bf799&tab=overview,EULCS,2016-1,1/28/16 15:40,3,1,6.01,200,Red,Team,Team,Vitality,NA,Lucian,Shen,Corki,37.5,0,2,8,1,2,8,NA,NA,NA,NA,0,1,1.868166667,0.053333333,0.21333333300000001,0.266666667,0,16.68246667,1,2,NA,NA,0,9.6909,0,2,9,NA,NA,0,0,56011,1493.626667,NA,NA,130,3.466666667,1,71,1.893333333,22,25,0.719298246,0.340909091,58604,916.7466667,55620,-0.037922215,1025,161,136,25,31.62666667,NA,286,274,12,15174,15944,-770,24404,23753,651,18509,17675,834
1001490050,http://matchhistory.na.leagueoflegends.com/en/#match-details/TRLH3/1001490050?gameHash=68fa3ddd2b15551e&tab=overview,EULCS,2016-1,1/29/16 11:45,3,2,6.01,100,Blue,Team,Team,Origen,NA,Quinn,Elise,LeBlanc,33.55,1,19,8,47,19,8,NA,NA,NA,NA,1,0,2.403316667,0.566318927,0.238450075,0.804769001,1,13.13168333,2,1,1,17.35155,1,7.69425,1,7,4,0,26.92626667,0,1,84738,2525.722802,NA,NA,103,3.070044709,1,52,1.549925484,16,20,0.777777778,0.246376812,62977,1227.076006,52725,0.047075952,889,139,102,37,30.64083458,NA,271,255,16,15524,13557,1967,24186,22780,1406,17127,16798,329
1001490050,http://matchhistory.na.leagueoflegends.com/en/#match-details/TRLH3/1001490050?gameHash=68fa3ddd2b15551e&tab=overview,EULCS,2016-1,1/29/16 11:45,3,2,6.01,200,Red,Team,Team,Elements,NA,Tahm Kench,Kalista,Gangplank,33.55,0,8,19,15,8,19,NA,NA,NA,NA,0,1,2.403316667,0.238450075,0.566318927,0.804769001,0,13.13168333,1,2,0,17.35155,0,7.69425,0,4,7,1,26.92626667,1,0,67486,2011.505216,NA,NA,114,3.397913562,1,40,1.192250373,18,19,0.717948718,0.1875,56322,1028.71535,50300,-0.047075952,809,115,101,14,27.54098361,NA,255,271,-16,13557,15524,-1967,22780,24186,-1406,16798,17127,-329
1001490060,http://matchhistory.na.leagueoflegends.com/en/#match-details/TRLH3/1001490060?gameHash=d54542f9187ea0f9&tab=overview,EULCS,2016-1,1/29/16 12:51,3,2,6.01,100,Blue,Team,Team,Vitality,NA,Tahm Kench,Shen,Corki,26.11666667,1,17,4,43,17,4,NA,NA,NA,NA,1,0,0.799916667,0.650925335,0.153158902,0.804084237,0,18.14023333,1,1,NA,NA,0,3.694766667,1,9,2,1,23.90868333,1,0,40982,1569.189534,NA,NA,87,3.331206126,1,39,1.493299298,21,23,0.666666667,0.223880597,53051,1370.450542,46280,0.263772547,638,109,83,26,28.60242502,NA,266,225,41,16915,14738,2177,24548,22323,2225,16108,15325,783
1001490060,http://matchhistory.na.leagueoflegends.com/en/#match-details/TRLH3/1001490060?gameHash=d54542f9187ea0f9&tab=overview,EULCS,2016-1,1/29/16 12:51,3,2,6.01,200,Red,Team,Team,Giants,NA,Poppy,Lulu,Elise,26.11666667,0,4,17,12,4,17,NA,NA,NA,NA,0,1,0.799916667,0.153158902,0.650925335,0.804084237,1,18.14023333,1,1,NA,NA,1,3.694766667,0,2,9,0,23.90868333,0,1,25764,986.4964901,NA,NA,88,3.369495852,1,16,0.612635609,12,15,0.482758621,0.034482759,37223,764.4007658,35495,-0.263772547,548,75,67,8,23.85449904,NA,225,266,-41,14738,16915,-2177,22323,24548,-2225,15325,16108,-783
1001490064,http://matchhistory.na.leagueoflegends.com/en/#match-details/TRLH3/1001490064?gameHash=d5e8cbf9316f754b&tab=overview,EULCS,2016-1,1/29/16 13:45,3,2,6.01,100,Blue,Team,Team,Unicorns of Love,NA,Lissandra,Zed,Tahm Kench,32.76666667,0,17,22,39,17,22,NA,NA,NA,NA,1,0,8.563016667,0.518819939,0.671414039,1.190233978,0,11.10291667,0,4,1,12.30588333,0,8.91,0,4,11,1,20.78061667,1,1,69603,2124.201424,NA,NA,113,3.448626653,1,38,1.159715158,16,21,0.707317073,0.111111111,58830,1144.480163,57370,-0.038297145,775,121,95,26,27.34486267,NA,275,303,-28,15641,16312,-671,25380,27131,-1751,18172,18579,-407
1001490064,http://matchhistory.na.leagueoflegends.com/en/#match-details/TRLH3/1001490064?gameHash=d5e8cbf9316f754b&tab=overview,EULCS,2016-1,1/29/16 13:45,3,2,6.01,200,Red,Team,Team,G2 Esports,NA,Gangplank,Kalista,Ryze,32.76666667,1,22,17,53,22,17,NA,NA,NA,NA,0,1,8.563016667,0.671414039,0.518819939,1.190233978,1,11.10291667,4,0,0,12.30588333,1,8.91,1,11,4,0,20.78061667,1,1,108335,3306.256358,NA,NA,122,3.723296033,1,46,1.403865717,19,19,0.825,0.175675676,66259,1371.2044760000001,59610,0.038297145,785,152,112,40,28.59613428,NA,303,275,28,16312,15641,671,27131,25380,1751,18579,18172,407
1001480063,http://matchhistory.na.leagueoflegends.com/en/#match-details/TRLH3/1001480063?gameHash=0a182ab8213f37e4&tab=overview,EULCS,2016-1,1/29/16 14:42,3,2,6.01,100,Blue,Team,Team,Fnatic,NA,Fiora,Graves,Kalista,39.05,1,6,6,14,6,6,NA,NA,NA,NA,1,0,8.891866667,0.153649168,0.153649168,0.307298335,0,11.25841667,4,1,1,6.398266667,1,3.625866667,1,11,5,1,32.65158333,1,0,61709,1580.256082,NA,NA,127,3.252240717,1,59,1.510883483,24,25,0.795918367,0.243902439,70371,1157.398207,66525,0.129481434,989,214,129,85,30.80665813,NA,267,228,39,17908,16323,1585,25895,23377,2518,16213,14448,1765
1001480063,http://matchhistory.na.leagueoflegends.com/en/#match-details/TRLH3/1001480063?gameHash=0a182ab8213f37e4&tab=overview,EULCS,2016-1,1/29/16 14:42,3,2,6.01,200,Red,Team,Team,Splyce,NA,Gangplank,Poppy,Tahm Kench,39.05,0,6,6,23,6,6,NA,NA,NA,NA,0,1,8.891866667,0.153649168,0.153649168,0.307298335,1,11.25841667,1,4,0,6.398266667,0,3.625866667,0,5,11,0,32.65158333,0,1,61969,1586.914213,NA,NA,131,3.354673496,1,62,1.587708067,26,28,0.787234043,0.3125,62329,951.4571063,58435,-0.129481434,1006,118,96,22,28.78361076,NA,228,267,-39,16323,17908,-1585,23377,25895,-2518,14448,16213,-1765
1001480069,http://matchhistory.na.leagueoflegends.com/en/#match-details/TRLH3/1001480069?gameHash=8840ad72712d726c&tab=overview,EULCS,2016-1,1/29/16 15:50,3,2,6.01,100,Blue,Team,Team,Roccat,NA,Shen,Tahm Kench,Lulu,37.58333333,0,14,19,37,14,19,NA,NA,NA,NA,1,0,12.88335,0.372505543,0.505543237,0.87804878,1,13.54856667,1,3,0,6.984383333,1,3.5921,0,3,10,0,27.81078333,1,1,75738,2015.201774,NA,NA,134,3.5654102,1,57,1.516629712,27,29,0.714285714,0.191011236,64386,1067.201774,61480,-0.076646332,924,156,121,35,28.73614191,NA,246,262,-16,14918,15487,-569,23903,24394,-491,15106,15900,-794
1001480069,http://matchhistory.na.leagueoflegends.com/en/#match-details/TRLH3/1001480069?gameHash=8840ad72712d726c&tab=overview,EULCS,2016-1,1/29/16 15:50,3,2,6.01,200,Red,Team,Team,H2K,NA,Ryze,Gangplank,Rek'Sai,37.58333333,1,19,14,48,19,14,NA,NA,NA,NA,0,1,12.88335,0.505543237,0.372505543,0.87804878,0,13.54856667,3,1,1,6.984383333,0,3.5921,1,10,3,1,27.81078333,1,1,89488,2381.055432,NA,NA,145,3.858093126,1,48,1.277161863,22,23,0.681818182,0.2,70097,1219.157428,66380,0.076646332,845,165,121,44,26.87361419,NA,262,246,16,15487,14918,569,24394,23903,491,15900,15106,794
1001520022,http://matchhistory.na.leagueoflegends.com/en/#match-details/TRLH3/1001520022?gameHash=c509996082a8e9a5&tab=overview,EULCS,2016-1,2/4/16 11:47,4,1,6.02,100,Blue,Team,Team,Elements,NA,Graves,Lulu,Ryze,35.45,0,1,8,2,1,8,NA,NA,NA,NA,0,1,11.10743333,0.028208745,0.225669958,0.253878702,1,14.97973333,1,2,0,13.78375,0,3.291816667,0,2,11,0,30.38786667,0,1,45854,1293.48378,NA,NA,109,3.074753173,1,54,1.523272214,14,14,0.627906977,0.3,56649,950.0028209,53880,-0.106151142,1023,133,115,18,32.60930889,NA,256,287,-31,14280,14928,-648,22250,23208,-958,16858,17987,-1129
1001520022,http://matchhistory.na.leagueoflegends.com/en/#match-details/TRLH3/1001520022?gameHash=c509996082a8e9a5&tab=overview,EULCS,2016-1,2/4/16 11:47,4,1,6.02,200,Red,Team,Team,Vitality,NA,Alistar,Kalista,Poppy,35.45,1,8,1,15,8,1,NA,NA,NA,NA,1,0,11.10743333,0.225669958,0.028208745,0.253878702,0,14.97973333,2,1,1,13.78375,1,3.291816667,1,11,2,1,30.38786667,1,0,58094,1638.758815,NA,NA,133,3.751763047,1,49,1.382228491,26,29,0.756097561,0.260869565,67363,1252.231312,59920,0.106151142,1044,149,113,36,33.65303244,NA,287,256,31,14928,14280,648,23208,22250,958,17987,16858,1129
1001520025,http://matchhistory.na.leagueoflegends.com/en/#match-details/TRLH3/1001520025?gameHash=712734148d3eec18&tab=overview,EULCS,2016-1,2/4/16 12:54,4,1,6.02,100,Blue,Team,Team,Giants,NA,Poppy,Lissandra,Kalista,24.15,0,1,14,3,1,14,NA,NA,NA,NA,0,1,4.248416667,0.041407867,0.579710145,0.621118012,0,NA,0,0,0,12.59896667,0,8.4941,0,1,11,NA,NA,0,0,27692,1146.666667,NA,NA,79,3.271221532,1,9,0.372670807,13,16,0.454545455,0.066666667,34105,747.378882,33100,-0.274581351,601,71,66,5,27.82608696,NA,270,300,-30,13678,15550,-1872,21215,26913,-5698,16583,18025,-1442
1001520025,http://matchhistory.na.leagueoflegends.com/en/#match-details/TRLH3/1001520025?gameHash=712734148d3eec18&tab=overview,EULCS,2016-1,2/4/16 12:54,4,1,6.02,200,Red,Team,Team,Fnatic,NA,Gangplank,Corki,Lulu,24.15,1,14,1,29,14,1,NA,NA,NA,NA,1,0,4.248416667,0.579710145,0.041407867,0.621118012,0,NA,0,0,1,12.59896667,1,8.4941,1,11,1,NA,NA,0,0,45975,1903.726708,NA,NA,71,2.939958592,1,29,1.200828157,10,13,0.8,0.220338983,49039,1365.763975,43635,0.274581351,641,96,66,30,30.51759834,NA,300,270,30,15550,13678,1872,26913,21215,5698,18025,16583,1442
1001520030,http://matchhistory.na.leagueoflegends.com/en/#match-details/TRLH3/1001520030?gameHash=36601b8642bb18ca&tab=overview,EULCS,2016-1,2/4/16 13:43,4,1,6.02,100,Blue,Team,Team,G2 Esports,NA,Lulu,Alistar,Lucian,36,1,16,4,41,16,4,NA,NA,NA,NA,1,0,6.98525,0.444444444,0.111111111,0.555555556,0,13.5509,1,3,0,11.34348333,1,19.09505,1,11,3,1,27.39396667,2,0,78147,2170.75,NA,NA,108,3,1,47,1.305555556,17,20,0.680851064,0.186666667,69910,1294.5,64725,0.188781333,928,162,136,26,30.27777778,NA,274,279,-5,14636,13985,651,22422,21952,470,17778,17134,644
1001520030,http://matchhistory.na.leagueoflegends.com/en/#match-details/TRLH3/1001520030?gameHash=36601b8642bb18ca&tab=overview,EULCS,2016-1,2/4/16 13:43,4,1,6.02,200,Red,Team,Team,Origen,NA,Gangplank,Poppy,Thresh,36,0,4,16,9,4,16,NA,NA,NA,NA,0,1,6.98525,0.111111111,0.444444444,0.555555556,1,13.5509,3,1,1,11.34348333,0,19.09505,0,3,11,0,27.39396667,0,2,74572,2071.444444,NA,NA,122,3.388888889,1,47,1.305555556,19,24,0.743589744,0.217391304,56548,923.3333333,53560,-0.188781333,960,133,123,10,30.36111111,NA,279,274,5,13985,14636,-651,21952,22422,-470,17134,17778,-644
1001520041,http://matchhistory.na.leagueoflegends.com/en/#match-details/TRLH3/1001520041?gameHash=68184b7b7d7d6c69&tab=overview,EULCS,2016-1,2/4/16 14:45,4,1,6.02,100,Blue,Team,Team,Roccat,NA,Corki,Lucian,Poppy,27,0,2,10,4,2,10,NA,NA,NA,NA,0,1,19.07808333,0.074074074,0.37037037,0.444444444,0,8.917066667,1,2,0,6.596066667,0,3.761916667,1,3,10,0,21.2869,0,1,28578,1058.444444,NA,NA,90,3.333333333,1,44,1.62962963,20,21,0.705882353,0.333333333,39349,798.1111111,36650,-0.263547527,635,99,82,17,27.18518519,NA,261,253,8,15279,15555,-276,22338,23371,-1033,15674,15485,189
1001520041,http://matchhistory.na.leagueoflegends.com/en/#match-details/TRLH3/1001520041?gameHash=68184b7b7d7d6c69&tab=overview,EULCS,2016-1,2/4/16 14:45,4,1,6.02,200,Red,Team,Team,Unicorns of Love,NA,Quinn,Graves,Elise,27,1,10,2,34,10,2,NA,NA,NA,NA,1,0,19.07808333,0.37037037,0.074074074,0.444444444,1,8.917066667,2,1,1,6.596066667,1,3.761916667,0,10,3,1,21.2869,1,0,49399,1829.592593,NA,NA,94,3.481481481,1,42,1.555555556,19,22,0.8125,0.172413793,53060,1305.925926,47775,0.263547527,653,130,93,37,29,NA,253,261,-8,15555,15279,276,23371,22338,1033,15485,15674,-189
1001520050,http://matchhistory.na.leagueoflegends.com/en/#match-details/TRLH3/1001520050?gameHash=a3f36a75745e7a15&tab=overview,EULCS,2016-1,2/4/16 15:42,4,1,6.02,100,Blue,Team,Team,H2K,NA,Kalista,LeBlanc,Gangplank,28.76666667,1,9,5,22,9,5,NA,NA,NA,NA,0,1,6.675983333,0.312862109,0.173812283,0.486674392,1,17.11693333,2,0,1,15.25908333,1,11.11608333,1,11,0,1,23.22215,1,0,64803,2252.711472,NA,NA,82,2.850521437,1,33,1.147161066,10,11,0.666666667,0.31147541,56014,1290.827346,51625,0.247374435,765,118,94,24,30.69524913,NA,306,281,25,14628,14904,-276,25154,21409,3745,18431,18884,-453
1001520050,http://matchhistory.na.leagueoflegends.com/en/#match-details/TRLH3/1001520050?gameHash=a3f36a75745e7a15&tab=overview,EULCS,2016-1,2/4/16 15:42,4,1,6.02,200,Red,Team,Team,Splyce,NA,Lissandra,Lulu,Alistar,28.76666667,0,5,9,11,5,9,NA,NA,NA,NA,1,0,6.675983333,0.173812283,0.312862109,0.486674392,0,17.11693333,0,2,0,15.25908333,0,11.11608333,0,0,11,0,23.22215,0,1,50436,1753.279258,NA,NA,82,2.850521437,1,17,0.590961761,10,12,0.458333333,0.103448276,42053,805.5086906,40260,-0.247374435,682,113,108,5,27.63615295,NA,281,306,-25,14904,14628,276,21409,25154,-3745,18884,18431,453
1001520070,http://matchhistory.na.leagueoflegends.com/en/#match-details/TRLH3/1001520070?gameHash=4c1378237bf547ed&tab=overview,EULCS,2016-1,2/5/16 11:45,4,2,6.02,100,Blue,Team,Team,G2 Esports,NA,LeBlanc,Elise,Corki,24.26666667,1,18,4,39,18,4,NA,NA,NA,NA,1,0,0.881783333,0.741758242,0.164835165,0.906593407,1,10.39916667,2,0,1,6.44525,1,3.273183333,1,11,2,1,21.20771667,1,0,50973,2100.535714,NA,NA,81,3.337912088,1,30,1.236263736,17,17,0.8,0.259259259,53072,1522.450549,42550,0.304671632,574,127,77,50,28.88736264,NA,229,220,9,16921,14846,2075,26584,22235,4349,15658,14797,861
1001520070,http://matchhistory.na.leagueoflegends.com/en/#match-details/TRLH3/1001520070?gameHash=4c1378237bf547ed&tab=overview,EULCS,2016-1,2/5/16 11:45,4,2,6.02,200,Red,Team,Team,Splyce,NA,Thresh,Gangplank,Kalista,24.26666667,0,4,18,14,4,18,NA,NA,NA,NA,0,1,0.881783333,0.164835165,0.741758242,0.906593407,0,10.39916667,0,2,0,6.44525,0,3.273183333,0,2,11,0,21.20771667,0,1,26711,1100.728022,NA,NA,74,3.049450549,1,18,0.741758242,12,13,0.433333333,0.098039216,34402,753.0824176,31300,-0.304671632,494,61,51,10,22.87087912,NA,220,229,-9,14846,16921,-2075,22235,26584,-4349,14797,15658,-861
1001520076,http://matchhistory.na.leagueoflegends.com/en/#match-details/TRLH3/1001520076?gameHash=1eae0e2432afb2ba&tab=overview,EULCS,2016-1,2/5/16 12:48,4,2,6.02,100,Blue,Team,Team,Elements,NA,Lulu,Ryze,Gangplank,35.98333333,0,12,22,19,12,22,NA,NA,NA,NA,0,1,7.904066667,0.333487726,0.611394164,0.94488189,0,15.75838333,1,2,NA,NA,0,8.30185,1,6,8,1,24.87208333,1,0,60209,1673.246874,NA,NA,122,3.390458546,1,49,1.361741547,20,23,0.681818182,0.226190476,64383,1141.784159,60190,0.022513441,974,137,117,20,30.87540528,NA,294,283,11,14403,16034,-1631,24195,23688,507,18300,17912,388
1001520076,http://matchhistory.na.leagueoflegends.com/en/#match-details/TRLH3/1001520076?gameHash=1eae0e2432afb2ba&tab=overview,EULCS,2016-1,2/5/16 12:48,4,2,6.02,200,Red,Team,Team,H2K,NA,Kalista,Corki,Alistar,35.98333333,1,22,12,62,22,12,NA,NA,NA,NA,1,0,7.904066667,0.611394164,0.333487726,0.94488189,1,15.75838333,2,1,NA,NA,1,8.30185,0,8,6,0,24.87208333,0,1,87617,2434.932839,NA,NA,128,3.557202409,1,55,1.52848541,20,20,0.74,0.246575342,65169,1163.627605,58850,-0.022513441,859,142,126,16,27.81843446,NA,283,294,-11,16034,14403,1631,23688,24195,-507,17912,18300,-388
1001520089,http://matchhistory.na.leagueoflegends.com/en/#match-details/TRLH3/1001520089?gameHash=848d5caddab1ba14&tab=overview,EULCS,2016-1,2/5/16 13:49,4,2,6.02,100,Blue,Team,Team,Unicorns of Love,NA,Graves,Lulu,Gangplank,48.85,1,24,13,64,24,13,NA,NA,NA,NA,1,0,10.0652,0.491299898,0.266120778,0.757420676,0,8.79685,4,2,0,6.163616667,0,3.33585,1,11,5,0,23.61718333,1,2,122185,2501.22825,NA,NA,181,3.705220061,1,86,1.7604913,23,24,0.735849057,0.299363057,90122,1206.751279,78675,0.018925421,1126,202,166,36,27.185261,NA,256,244,12,14314,15116,-802,22694,22564,130,15738,15693,45
1001520089,http://matchhistory.na.leagueoflegends.com/en/#match-details/TRLH3/1001520089?gameHash=848d5caddab1ba14&tab=overview,EULCS,2016-1,2/5/16 13:49,4,2,6.02,200,Red,Team,Team,Vitality,NA,Alistar,Kalista,Kindred,48.85,0,13,24,33,13,24,NA,NA,NA,NA,0,1,10.0652,0.266120778,0.491299898,0.757420676,1,8.79685,2,4,1,6.163616667,1,3.33585,0,5,11,1,23.61718333,2,1,123079,2519.529171,NA,NA,210,4.298874104,1,58,1.187308086,39,41,0.716981132,0.15625,85949,1121.32651,77200,-0.018925421,1262,178,145,33,29.47799386,NA,244,256,-12,15116,14314,802,22564,22694,-130,15693,15738,-45
1001520101,http://matchhistory.na.leagueoflegends.com/en/#match-details/TRLH3/1001520101?gameHash=afd84d5afb4d9d5e&tab=overview,EULCS,2016-1,2/5/16 15:06,4,2,6.02,100,Blue,Team,Team,Origen,NA,Lulu,Corki,Poppy,25.95,1,15,4,22,15,4,NA,NA,NA,NA,0,1,6.000466667,0.578034682,0.154142582,0.732177264,1,10.49161667,3,0,1,13.40045,1,10.58551667,1,9,2,1,23.10115,1,0,47234,1820.192678,NA,NA,88,3.391136802,1,21,0.809248555,15,16,0.444444444,0.171052632,52773,1372.470135,44625,0.216014898,710,108,66,42,31.522158,NA,295,258,37,14095,14005,90,24615,21339,3276,17845,17324,521
