gameid,url,league,split,date,week,game,patchno,playerid,side,position,player,team,champion,ban1,ban2,ban3,ban4,ban5,gamelength,result,k,d,a,teamkills,teamdeaths,doubles,triples,quadras,pentas,fb,fbassist,fbvictim,fbtime,kpm,okpm,ckpm,fd,fdtime,teamdragkills,oppdragkills,elementals,oppelementals,firedrakes,waterdrakes,earthdrakes,airdrakes,elders,oppelders,herald,heraldtime,ft,fttime,firstmidouter,firsttothreetowers,teamtowerkills,opptowerkills,fbaron,fbarontime,teambaronkills,oppbaronkills,dmgtochamps,dmgtochampsperminute,dmgshare,earnedgoldshare,wards,wpm,wardshare,wardkills,wcpm,visionwards,visionwardbuys,visiblewardclearrate,invisiblewardclearrate,totalgold,earnedgpm,goldspent,gspd,minionkills,monsterkills,monsterkillsownjungle,monsterkillsenemyjungle,cspm,goldat10,oppgoldat10,gdat10,goldat15,oppgoldat15,gdat15,xpat10,oppxpat10,xpdat10,csat10,oppcsat10,csdat10,csat15,oppcsat15,csdat15
1002350261,https://matchhistory.na.leagueoflegends.com/en/#match-details/TRLH3/1002350261?gameHash=a9abbea74324b54a,EULCS,2018-1,43127.53001,2,2,8.01,200,Red,Team,Team,Vitality,NA,Ornn,Kalista,Camille,Gnar,Vladimir,31.33333333,0,3,14,5,3,14,NA,NA,NA,NA,0,0,1,2.683183333,0.095744681,0.446808511,0.542553191,1,16.77958333,2,0,2,0,0,0,0,2,0,0,1,14.44573333,1,9.837966667,1,1,6,8,0,21.8728,0,2,45094,1439.170213,NA,NA,117,3.734042553,1,50,1.595744681,34,37,0.431818182,0.2,54828,1093.851064,52543,-0.087049914,944,207,132,16,36.73404255,16274,15001,1273,26662,23722,2940,18538,17589,949,339,312,27,571,522,49
1002350269,https://matchhistory.na.leagueoflegends.com/en/#match-details/TRLH3/1002350269?gameHash=669a22dc761c74cf,EULCS,2018-1,43127.5666,2,2,8.01,100,Blue,Team,Team,Schalke 04,NA,Skarner,Kalista,Vel'koz,Braum,Janna,47.95,0,5,11,16,5,11,NA,NA,NA,NA,0,0,1,4.85035,0.104275287,0.229405631,0.333680918,1,20.38243333,2,2,2,1,1,0,0,1,0,1,NA,NA,0,17.3288,1,1,7,10,1,26.05481667,2,1,99277,2070.427529,NA,NA,231,4.817518248,1,74,1.543274244,52,55,0.615384615,0.274193548,90988,1256.821689,94758,0.123630822,1541,296,216,20,38.31074035,15992,16201,-209,24629,25038,-409,19032,19633,-601,355,350,5,575,566,9
1002350269,https://matchhistory.na.leagueoflegends.com/en/#match-details/TRLH3/1002350269?gameHash=669a22dc761c74cf,EULCS,2018-1,43127.5666,2,2,8.01,200,Red,Team,Team,Splyce,NA,Kog'Maw,Ryze,Rengar,Tristana,Gnar,47.95,1,11,5,35,11,5,NA,NA,NA,NA,1,1,0,4.85035,0.229405631,0.104275287,0.333680918,0,20.38243333,2,2,1,2,1,0,0,0,1,0,NA,NA,1,17.3288,0,0,10,7,0,26.05481667,1,2,99637,2077.935349,NA,NA,189,3.941605839,1,120,2.502606882,47,49,0.710843373,0.327102804,92587,1290.168926,83725,-0.123630822,1458,246,185,10,35.53701773,16201,15992,209,25038,24629,409,19633,19032,601,350,355,-5,566,575,-9
1002350277,https://matchhistory.na.leagueoflegends.com/en/#match-details/TRLH3/1002350277?gameHash=a28dd8a420b9c7f9,EULCS,2018-1,43127.61685,2,2,8.01,100,Blue,Team,Team,Fnatic,NA,Ryze,Kog'Maw,Kalista,Ornn,Ezreal,43.65,1,11,10,23,11,10,NA,NA,NA,NA,0,0,1,14.07173333,0.252004582,0.229095074,0.481099656,0,11.20111667,2,2,1,2,1,0,0,0,1,0,NA,NA,0,15.75383333,0,0,11,4,1,27.57876667,2,0,87564,2006.04811,NA,NA,197,4.513172967,1,104,2.382588774,55,60,0.696428571,0.211538462,84607,1294.735395,70150,-0.059809853,1335,266,173,21,36.67812142,15292,15965,-673,23415,25818,-2403,18593,19457,-864,353,375,-22,578,610,-32
1002350277,https://matchhistory.na.leagueoflegends.com/en/#match-details/TRLH3/1002350277?gameHash=a28dd8a420b9c7f9,EULCS,2018-1,43127.61685,2,2,8.01,200,Red,Team,Team,G2 Esports,NA,Galio,Shen,Vladimir,Jarvan IV,Zac,43.65,0,10,11,23,10,11,NA,NA,NA,NA,1,1,0,14.07173333,0.229095074,0.252004582,0.481099656,1,11.20111667,2,2,2,1,1,1,0,0,0,1,NA,NA,1,15.75383333,1,1,4,11,0,27.57876667,0,2,106180,2432.531501,NA,NA,219,5.017182131,1,93,2.130584192,46,51,0.626865672,0.346534653,79318,1173.56701,74475,0.059809853,1433,186,132,19,37.09049255,15965,15292,673,25818,23415,2403,19457,18593,864,375,353,22,610,578,32
1002070019,https://matchhistory.na.leagueoflegends.com/en/#match-details/TRLH4/1002070019?gameHash=3d8210ec2554f2be&tab=overview,EULCS,2018-1,43133.4994,3,1,8.02,100,Blue,Team,Team,Unicorns of Love,NA,Camille,Galio,Kalista,Sejuani,Kha'zix,35.1,1,9,3,25,9,3,NA,NA,NA,NA,1,1,0,2.317366667,0.256410256,0.085470085,0.341880342,1,11.90255,3,0,3,0,0,0,0,3,0,0,1,16.15276667,1,8.916766667,1,1,11,3,1,31.7542,1,0,64579,1839.85755,NA,NA,172,4.9002849,1,78,2.222222222,37,42,0.709677419,0.252873563,67666,1276.547009,58375,0.086032072,1151,218,119,40,39.002849,16084,15378,706,24737,22775,1962,18380,18108,272,323,335,-12,559,536,23
1002070019,https://matchhistory.na.leagueoflegends.com/en/#match-details/TRLH4/1002070019?gameHash=3d8210ec2554f2be&tab=overview,EULCS,2018-1,43133.4994,3,1,8.02,200,Red,Team,Team,H2K,NA,Nunu,Tahm Kench,Kog'Maw,Varus,Xayah,35.1,0,3,9,8,3,9,NA,NA,NA,NA,0,0,1,2.317366667,0.085470085,0.256410256,0.341880342,0,11.90255,0,3,0,3,0,0,0,0,0,0,0,16.15276667,0,8.916766667,0,0,3,11,0,31.7542,0,1,59752,1702.336182,NA,NA,169,4.814814815,1,73,2.07977208,50,51,0.6,0.336734694,54848,911.3618234,53560,-0.086032072,1092,154,127,16,35.4985755,15378,16084,-706,22775,24737,-1962,18108,18380,-272,335,323,12,536,559,-23
1002070029,https://matchhistory.na.leagueoflegends.com/en/#match-details/TRLH4/1002070029?gameHash=48f906c560de43b6&tab=overview,EULCS,2018-1,43133.54144,3,1,8.02,100,Blue,Team,Team,Giants Gaming,NA,Zoe,Kalista,Ryze,Zac,Jax,39.15,1,16,9,44,16,9,NA,NA,NA,NA,1,1,0,7.951616667,0.408684547,0.229885057,0.638569604,1,16.92783333,2,1,2,1,0,1,0,1,0,0,0,17.87996667,0,14.4773,0,0,8,4,1,28.368533330000002,1,0,77416,1977.420179,NA,NA,201,5.134099617,1,92,2.349936143,22,25,0.612903226,0.234693878,71345,1175.15198,66855,0.072412778,1116,253,178,21,34.96807152,15094,15122,-28,23676,24699,-1023,19029,18343,686,320,349,-29,509,526,-17
1002070029,https://matchhistory.na.leagueoflegends.com/en/#match-details/TRLH4/1002070029?gameHash=48f906c560de43b6&tab=overview,EULCS,2018-1,43133.54144,3,1,8.02,200,Red,Team,Team,Roccat,NA,Nunu,Sejuani,Kog'Maw,Varus,Tahm Kench,39.15,0,9,16,23,9,16,NA,NA,NA,NA,0,0,1,7.951616667,0.229885057,0.408684547,0.638569604,0,16.92783333,1,2,1,2,1,0,0,0,0,0,1,17.87996667,1,14.4773,1,1,4,8,0,28.368533330000002,0,1,68534,1750.54917,NA,NA,231,5.900383142,1,88,2.247765006,52,60,0.513513514,0.353982301,65442,1024.372925,62183,-0.072412778,1170,228,163,17,35.70881226,15122,15094,28,24699,23676,1023,18343,19029,-686,349,320,29,526,509,17
1002060045,https://matchhistory.na.leagueoflegends.com/en/#match-details/TRLH4/1002060045?gameHash=6cd34a8d10be38a9&tab=overview,EULCS,2018-1,43133.58933,3,1,8.02,100,Blue,Team,Team,Schalke 04,NA,Zac,Jarvan IV,Ryze,Tristana,Jinx,35.71666667,0,8,9,23,8,9,NA,NA,NA,NA,1,1,0,6.001183333,0.223985068,0.251983201,0.475968269,1,10.45903333,1,3,1,3,1,0,0,0,0,0,0,14.34573333,0,13.6223,0,0,1,11,0,22.57605,0,2,76323,2136.90154,NA,NA,164,4.591693887,1,43,1.203919739,39,42,0.382978723,0.263157895,59634,1019.059263,55605,-0.149861086,1153,165,130,5,36.9015399,15950,14722,1228,24470,24186,284,18874,18341,533,341,325,16,548,515,33
1002060045,https://matchhistory.na.leagueoflegends.com/en/#match-details/TRLH4/1002060045?gameHash=6cd34a8d10be38a9&tab=overview,EULCS,2018-1,43133.58933,3,1,8.02,200,Red,Team,Team,Vitality,NA,Kog'Maw,Caitlyn,Tahm Kench,Evelynn,Ornn,35.71666667,1,9,8,25,9,8,NA,NA,NA,NA,0,0,1,6.001183333,0.251983201,0.223985068,0.475968269,0,10.45903333,3,1,3,1,0,2,0,1,0,0,1,14.34573333,1,13.6223,1,1,11,1,1,22.57605,2,0,64498,1805.823612,NA,NA,142,3.975734951,1,79,2.211852543,44,48,0.8,0.2625,66800,1219.693887,64613,0.149861086,956,265,144,49,34.18572095,14722,15950,-1228,24186,24470,-284,18341,18874,-533,325,341,-16,515,548,-33
1002060061,https://matchhistory.na.leagueoflegends.com/en/#match-details/TRLH4/1002060061?gameHash=2a88cfbe3e46d60c&tab=overview,EULCS,2018-1,43133.6359,3,1,8.02,100,Blue,Team,Team,G2 Esports,NA,Zac,Galio,Caitlyn,Lulu,Zilean,42.51666667,1,7,2,25,7,2,NA,NA,NA,NA,0,0,1,9.7632,0.164641317,0.047040376,0.211681693,1,15.71465,4,0,3,0,1,0,0,2,1,0,1,10.80983333,1,12.22176667,1,1,11,4,0,22.50888333,2,1,119687,2815.06076,NA,NA,215,5.056840455,1,67,1.575852607,39,39,0.724137931,0.227272727,76999,1166.620149,69725,0.081420949,1182,244,135,41,33.53978832,15135,14887,248,24376,22579,1797,19034,19063,-29,325,317,8,520,524,-4
1002060061,https://matchhistory.na.leagueoflegends.com/en/#match-details/TRLH4/1002060061?gameHash=2a88cfbe3e46d60c&tab=overview,EULCS,2018-1,43133.6359,3,1,8.02,200,Red,Team,Team,Splyce,NA,Ryze,Kalista,Nunu,Braum,Camille,42.51666667,0,2,7,4,2,7,NA,NA,NA,NA,1,1,0,9.7632,0.047040376,0.164641317,0.211681693,0,15.71465,0,4,0,3,0,0,0,0,0,1,0,10.80983333,0,12.22176667,0,0,4,11,1,22.50888333,1,2,61719,1451.642493,NA,NA,168,3.951391611,1,80,1.881615053,48,54,0.603773585,0.271028037,67194,936.004704,64270,-0.081420949,1258,197,149,5,34.22187377,14887,15135,-248,22579,24376,-1797,19063,19034,29,317,325,-8,524,520,4
1002060073,https://matchhistory.na.leagueoflegends.com/en/#match-details/TRLH4/1002060073?gameHash=a6d288d6dbe752e1&tab=overview,EULCS,2018-1,43133.68906,3,1,8.02,100,Blue,Team,Team,Fnatic,NA,Caitlyn,Ryze,Kalista,Jayce,Camille,64.43333333,0,9,19,22,9,19,NA,NA,NA,NA,0,0,1,10.52746667,0.139679255,0.294878427,0.434557682,0,14.09731667,3,3,1,2,0,1,0,0,2,1,1,19.60745,1,18.78046667,1,1,9,8,1,21.19476667,2,4,136564,2119.461976,NA,NA,250,3.879979307,1,91,1.412312468,71,80,0.559139785,0.201030928,110430,1080.478013,108950,-0.106106698,1613,406,226,89,31.33471288,15331,15553,-222,23933,24715,-782,19277,19645,-368,349,351,-2,564,585,-21
1002060073,https://matchhistory.na.leagueoflegends.com/en/#match-details/TRLH4/1002060073?gameHash=a6d288d6dbe752e1&tab=overview,EULCS,2018-1,43133.68906,3,1,8.02,200,Red,Team,Team,Misfits,NA,Tristana,Galio,Tahm Kench,Jarvan IV,Zac,64.43333333,1,19,9,53,19,9,NA,NA,NA,NA,1,1,0,10.52746667,0.294878427,0.139679255,0.434557682,1,14.09731667,3,3,2,1,1,0,1,0,1,2,0,19.60745,0,18.78046667,0,0,8,9,0,21.19476667,4,2,134374,2085.473357,NA,NA,287,4.454216244,1,102,1.583031557,73,80,0.588235294,0.315151515,125625,1316.303156,121158,0.106106698,2069,247,164,9,35.9441283,15553,15331,222,24715,23933,782,19645,19277,368,351,349,2,585,564,21
1002400025,https://matchhistory.na.leagueoflegends.com/en/#match-details/TRLH3/1002400025?gameHash=173c01e52fa587d4,EULCS,2018-1,43134.44589,3,2,8.02,100,Blue,Team,Team,Unicorns of Love,NA,Camille,Alistar,Sejuani,Gangplank,Gnar,29.9,0,5,8,7,5,8,NA,NA,NA,NA,0,0,1,2.0984,0.16722408,0.267558528,0.434782609,0,10.08875,0,3,0,3,0,0,0,0,0,0,0,18.48916667,0,14.44255,0,0,2,7,0,29.51401667,0,1,40519,1355.150502,NA,NA,104,3.47826087,1,73,2.441471572,27,31,0.527777778,0.219512195,47310,924.187291,45610,-0.122427137,944,129,106,5,35.88628763,14827,16098,-1271,22481,25061,-2580,18526,19152,-626,322,320,2,523,519,4
1002400025,https://matchhistory.na.leagueoflegends.com/en/#match-details/TRLH3/1002400025?gameHash=173c01e52fa587d4,EULCS,2018-1,43134.44589,3,2,8.02,200,Red,Team,Team,Vitality,NA,Tahm Kench,Ryze,Kalista,Vladimir,Ornn,29.9,1,8,5,12,8,5,NA,NA,NA,NA,1,1,0,2.0984,0.267558528,0.16722408,0.434782609,1,10.08875,3,0,3,0,1,2,0,0,0,0,1,18.48916667,1,14.44255,1,1,7,2,1,29.51401667,1,0,59011,1973.61204,NA,NA,182,6.086956522,1,50,1.672240803,32,34,0.766666667,0.364864865,56760,1240.240803,51558,0.122427137,941,202,129,18,38.22742475,16098,14827,1271,25061,22481,2580,19152,18526,626,320,322,-2,519,523,-4
1002390022,https://matchhistory.na.leagueoflegends.com/en/#match-details/TRLH3/1002390022?gameHash=e37c9696860995de&tab=overview,EULCS,2018-1,43134.49373,3,2,8.02,100,Blue,Team,Team,Schalke 04,NA,Azir,Zac,Jarvan IV,Skarner,Tahm Kench,36.31666667,1,22,9,59,22,9,NA,NA,NA,NA,1,1,0,4.88955,0.605782469,0.247820101,0.85360257,0,8.037633333,0,4,0,4,0,0,0,0,0,0,0,13.2084,0,7.571833333,0,0,10,5,1,30.38375,1,0,76855,2116.245984,NA,NA,164,4.515832951,1,71,1.955025241,43,48,0.651162791,0.253164557,72919,1357.921983,65788,0.161892165,1105,202,144,21,35.98898577,14860,16492,-1632,22675,25060,-2385,18489,18742,-253,312,316,-4,509,503,6
1002390022,https://matchhistory.na.leagueoflegends.com/en/#match-details/TRLH3/1002390022?gameHash=e37c9696860995de&tab=overview,EULCS,2018-1,43134.49373,3,2,8.02,200,Red,Team,Team,Giants Gaming,NA,Kalista,Ryze,Varus,Jinx,Kog'Maw,36.31666667,0,9,22,20,9,22,NA,NA,NA,NA,0,0,1,4.88955,0.247820101,0.605782469,0.85360257,1,8.037633333,4,0,4,0,1,2,1,0,0,0,1,13.2084,1,7.571833333,1,1,5,10,0,30.38375,0,1,84314,2321.633777,NA,NA,161,4.433226251,1,55,1.514456173,32,35,0.461538462,0.195652174,59013,975.012391,55935,-0.161892165,890,214,134,26,30.39926572,16492,14860,1632,25060,22675,2385,18742,18489,253,316,312,4,503,509,-6
1002390027,https://matchhistory.na.leagueoflegends.com/en/#match-details/TRLH3/1002390027?gameHash=cfc37bc800078a25&tab=overview,EULCS,2018-1,43134.5359,3,2,8.02,100,Blue,Team,Team,Roccat,NA,Tahm Kench,Zoe,Ryze,Ornn,Taliyah,39.83333333,0,3,17,5,3,17,NA,NA,NA,NA,1,1,0,7.218466667,0.075313808,0.426778243,0.50209205,0,20.46628333,0,3,0,3,0,0,0,0,0,0,1,17.52046667,1,15.18296667,1,0,2,11,0,24.07535,0,2,64078,1608.65272,NA,NA,187,4.694560669,1,62,1.556485356,59,63,0.468085106,0.353982301,64514,973.0041841,61308,-0.192384238,1308,182,124,16,37.40585774,15974,14158,1816,23515,23001,514,19275,18093,1182,363,305,58,562,517,45
1002390027,https://matchhistory.na.leagueoflegends.com/en/#match-details/TRLH3/1002390027?gameHash=cfc37bc800078a25&tab=overview,EULCS,2018-1,43134.5359,3,2,8.02,200,Red,Team,Team,Fnatic,NA,Braum,Azir,Galio,Thresh,Janna,39.83333333,1,17,3,43,17,3,NA,NA,NA,NA,0,0,1,7.218466667,0.426778243,0.075313808,0.50209205,1,20.46628333,3,0,3,0,0,0,2,1,0,0,0,17.52046667,0,15.18296667,0,1,11,2,1,24.07535,2,0,68329,1715.372385,NA,NA,160,4.016736402,1,84,2.108786611,43,48,0.662162162,0.309734513,79176,1341.087866,74358,0.192384238,1245,287,151,68,38.46025105,14158,15974,-1816,23001,23515,-514,18093,19275,-1182,305,363,-58,517,562,-45
1002390037,https://matchhistory.na.leagueoflegends.com/en/#match-details/TRLH3/1002390037?gameHash=b61ed63fb8f92cd2&tab=overview,EULCS,2018-1,43134.58366,3,2,8.02,100,Blue,Team,Team,H2K,NA,Kalista,Zoe,Tahm Kench,Janna,Morgana,32.53333333,0,1,9,3,1,9,NA,NA,NA,NA,0,0,1,11.37041667,0.030737705,0.276639344,0.307377049,0,13.47983333,0,2,0,2,0,0,0,0,0,0,1,15.59525,0,15.33563333,0,0,2,11,0,21.51208333,0,2,40015,1229.969262,NA,NA,135,4.149590164,1,49,1.506147541,40,46,0.533333333,0.308641975,50594,900.7868852,54333,-0.124475742,991,134,111,0,34.57991803,14715,15588,-873,21844,24188,-2344,18472,19703,-1231,322,360,-38,496,583,-87
1002390037,https://matchhistory.na.leagueoflegends.com/en/#match-details/TRLH3/1002390037?gameHash=b61ed63fb8f92cd2&tab=overview,EULCS,2018-1,43134.58366,3,2,8.02,200,Red,Team,Team,G2 Esports,NA,Galio,Braum,Nunu,Caitlyn,Varus,32.53333333,1,9,1,27,9,1,NA,NA,NA,NA,1,1,0,11.37041667,0.276639344,0.030737705,0.307377049,1,13.47983333,2,0,2,0,1,0,0,1,0,0,0,15.59525,1,15.33563333,1,1,11,2,1,21.51208333,2,0,55396,1702.745902,NA,NA,126,3.87295082,1,67,2.05942623,37,42,0.730769231,0.34939759,69189,1472.354508,61545,0.124475742,1132,251,143,60,42.5102459,15588,14715,873,24188,21844,2344,19703,18472,1231,360,322,38,583,496,87
1002390041,https://matchhistory.na.leagueoflegends.com/en/#match-details/TRLH3/1002390041?gameHash=e4fd8006a7e29992&tab=overview,EULCS,2018-1,43134.61786,3,2,8.02,100,Blue,Team,Team,Misfits,NA,Sejuani,Azir,Caitlyn,Braum,Taric,52.48333333,0,14,10,28,14,10,NA,NA,NA,NA,1,1,0,6.7255,0.26675135,0.190536678,0.457288028,1,11.4841,4,1,3,1,2,0,1,0,1,0,1,16.3891,1,14.22625,1,1,7,7,1,32.90075,1,2,109031,2077.440457,NA,NA,226,4.30612893,1,107,2.038742458,59,63,0.659574468,0.304054054,97363,1216.866307,91798,0.123958098,1692,339,193,32,38.69799936,16121,15221,900,25246,23206,2040,20392,19114,1278,359,312,47,546,502,44
1002390041,https://matchhistory.na.leagueoflegends.com/en/#match-details/TRLH3/1002390041?gameHash=e4fd8006a7e29992&tab=overview,EULCS,2018-1,43134.61786,3,2,8.02,200,Red,Team,Team,Splyce,NA,Ryze,Kalista,Zoe,Camille,Gangplank,52.48333333,1,10,14,24,10,14,NA,NA,NA,NA,0,0,1,6.7255,0.190536678,0.26675135,0.457288028,0,11.4841,1,4,1,3,0,0,1,0,0,1,0,16.3891,0,14.22625,0,0,7,7,0,32.90075,2,1,128475,2447.919975,NA,NA,242,4.610987615,1,82,1.562400762,71,78,0.493506494,0.293333333,90825,1092.293426,81083,-0.123958098,1469,271,209,15,33.15338203,15221,16121,-900,23206,25246,-2040,19114,20392,-1278,312,359,-47,502,546,-44
1002390070,https://matchhistory.na.leagueoflegends.com/en/#match-details/TRLH3/1002390070?gameHash=519ef382302a7e54&tab=overview,EULCS,2018-1,43140.49259,4,1,8.02,100,Blue,Team,Team,H2K,NA,Galio,Tahm Kench,Azir,Malzahar,LeBlanc,34.03333333,0,0,8,0,0,8,NA,NA,NA,NA,0,0,1,6.782866667,0,0.235063663,0.235063663,0,9.636633333,1,3,1,3,0,1,0,0,0,0,1,12.12813333,0,11.54936667,1,0,2,7,1,33.14866667,1,0,22428,659.0009794,NA,NA,168,4.936336925,1,55,1.616062684,43,49,0.490909091,0.304347826,55205,969.596474,57680,-0.012970124,1049,228,167,4,37.52203722,15254,15866,-612,24238,25933,-1695,18995,19276,-281,358,333,25,555,528,27
1002390070,https://matchhistory.na.leagueoflegends.com/en/#match-details/TRLH3/1002390070?gameHash=519ef382302a7e54&tab=overview,EULCS,2018-1,43140.49259,4,1,8.02,200,Red,Team,Team,Splyce,NA,Taliyah,Ryze,Kalista,Jinx,Xayah,34.03333333,1,8,0,16,8,0,NA,NA,NA,NA,1,1,0,6.782866667,0.235063663,0,0.235063663,1,9.636633333,3,1,3,1,1,2,0,0,0,0,0,12.12813333,1,11.54936667,0,1,7,2,0,33.14866667,0,1,46222,1358.139079,NA,NA,147,4.319294809,1,82,2.409402547,50,52,0.622641509,0.385542169,62170,1174.248776,58433,0.012970124,1081,200,146,0,37.63956905,15866,15254,612,25933,24238,1695,19276,18995,281,333,358,-25,528,555,-27
1002400099,https://matchhistory.na.leagueoflegends.com/en/#match-details/TRLH3/1002400099?gameHash=d1b3c609b781d989,EULCS,2018-1,43140.53933,4,1,8.02,100,Blue,Team,Team,Roccat,NA,Zoe,Galio,Caitlyn,Thresh,Janna,68.91666667,0,6,14,17,6,14,NA,NA,NA,NA,1,1,0,19.89651667,0.087061669,0.203143894,0.290205562,1,33.7822,2,2,1,0,0,0,0,1,1,2,0,16.82725,1,18.38048333,0,0,9,10,1,32.53068333,4,1,144216,2092.614268,NA,NA,334,4.84643289,1,152,2.205562273,100,103,0.607594937,0.31147541,127385,1216.396614,103050,-0.296996815,2206,374,239,52,37.43651753,15238,15275,-37,23317,23090,227,18605,17994,611,345,319,26,564,520,44
1002400099,https://matchhistory.na.leagueoflegends.com/en/#match-details/TRLH3/1002400099?gameHash=d1b3c609b781d989,EULCS,2018-1,43140.53933,4,1,8.02,200,Red,Team,Team,Vitality,NA,Camille,Kalista,Tahm Kench,Blitzcrank,Xayah,68.91666667,1,14,6,34,14,6,NA,NA,NA,NA,0,0,1,19.89651667,0.203143894,0.087061669,0.290205562,0,33.7822,2,2,0,1,0,0,0,0,2,1,1,16.82725,0,18.38048333,1,1,10,9,0,32.53068333,1,4,147294,2137.276904,NA,NA,354,5.136638452,1,147,2.133010883,60,65,0.641891892,0.279569892,132329,1288.135429,138993,0.296996815,2290,344,239,27,38.22007255,15275,15238,37,23090,23317,-227,17994,18605,-611,319,345,-26,520,564,-44
1002400107,https://matchhistory.na.leagueoflegends.com/en/#match-details/TRLH3/1002400107?gameHash=0f81c9b150daad08&tab=overview,EULCS,2018-1,43140.60802,4,1,8.02,100,Blue,Team,Team,Giants Gaming,NA,Zoe,Kog'Maw,Xayah,Janna,Varus,38,1,13,8,32,13,8,NA,NA,NA,NA,1,1,0,9.539616667,0.342105263,0.210526316,0.552631579,0,10.6931,0,4,0,4,0,0,0,0,0,0,0,17.40585,0,17.94971667,1,0,6,4,0,23.72725,1,1,60206,1584.368421,NA,NA,132,3.473684211,1,87,2.289473684,33,35,0.573770492,0.26446281,69457,1179.552632,60908,-0.084518559,1228,200,167,9,37.57894737,15002,15968,-966,23223,24356,-1133,19159,18976,183,315,350,-35,503,553,-50
1002400107,https://matchhistory.na.leagueoflegends.com/en/#match-details/TRLH3/1002400107?gameHash=0f81c9b150daad08&tab=overview,EULCS,2018-1,43140.60802,4,1,8.02,200,Red,Team,Team,Misfits,NA,Galio,Sejuani,Caitlyn,Braum,Kalista,38,0,8,13,24,8,13,NA,NA,NA,NA,0,0,1,9.539616667,0.210526316,0.342105263,0.552631579,1,10.6931,4,0,4,0,0,2,0,2,0,0,1,17.40585,1,17.94971667,0,1,4,6,1,23.72725,1,1,67490,1776.052632,NA,NA,220,5.789473684,1,56,1.473684211,48,56,0.636363636,0.314606742,72025,1247.131579,66283,0.084518559,1231,287,165,30,39.94736842,15968,15002,966,24356,23223,1133,18976,19159,-183,350,315,35,553,503,50
1002400116,https://matchhistory.na.leagueoflegends.com/en/#match-details/TRLH3/1002400116?gameHash=4bfbfb1b1b0d53b4&tab=overview,EULCS,2018-1,43140.6499,4,1,8.02,100,Blue,Team,Team,Fnatic,NA,Ryze,Braum,Camille,Gangplank,Zac,34.58333333,1,16,11,37,16,11,NA,NA,NA,NA,1,1,0,2.15625,0.462650602,0.318072289,0.780722892,0,25.80256667,0,1,0,1,0,0,0,0,0,0,0,18.62938333,0,20.18048333,0,0,8,6,0,22.99415,1,1,69973,2023.315663,NA,NA,158,4.568674699,1,46,1.330120482,35,35,0.608695652,0.193548387,65278,1235.710843,56925,0.010454008,1034,183,128,11,35.19036145,15707,15081,626,23302,23598,-296,18939,18159,780,321,316,5,520,520,0
1002400116,https://matchhistory.na.leagueoflegends.com/en/#match-details/TRLH3/1002400116?gameHash=4bfbfb1b1b0d53b4&tab=overview,EULCS,2018-1,43140.6499,4,1,8.02,200,Red,Team,Team,Unicorns of Love,NA,Tahm Kench,Tristana,Azir,Twitch,Ornn,34.58333333,0,11,16,22,11,16,NA,NA,NA,NA,0,0,1,2.15625,0.318072289,0.462650602,0.780722892,1,25.80256667,1,0,1,0,0,1,0,0,0,0,1,18.62938333,1,20.18048333,1,1,6,8,1,22.99415,1,1,73882,2136.346988,NA,NA,139,4.019277108,1,55,1.590361446,43,44,0.472222222,0.296703297,59920,1080.780723,56333,-0.010454008,960,172,116,13,32.73253012,15081,15707,-626,23598,23302,296,18159,18939,-780,316,321,-5,520,520,0
1002390099,https://matchhistory.na.leagueoflegends.com/en/#match-details/TRLH3/1002390099?gameHash=75cc1cbc460b0e87,EULCS,2018-1,43140.68858,4,1,8.02,100,Blue,Team,Team,G2 Esports,NA,Galio,Camille,Azir,Braum,Twitch,57.65,1,18,17,51,18,17,NA,NA,NA,NA,0,0,1,12.05496667,0.312228968,0.294882914,0.607111882,0,11.69878333,2,4,2,2,2,0,0,0,0,2,0,16.44935,1,12.4594,1,1,8,9,1,37.5436,2,1,180306,3127.597572,NA,NA,240,4.163052905,1,101,1.751951431,64,69,0.655555556,0.222222222,107457,1228.052038,95808,-0.084587011,1731,283,203,23,34.9349523,16071,15235,836,25603,24530,1073,19330,19265,65,359,347,12,547,517,30
1002390099,https://matchhistory.na.leagueoflegends.com/en/#match-details/TRLH3/1002390099?gameHash=75cc1cbc460b0e87,EULCS,2018-1,43140.68858,4,1,8.02,200,Red,Team,Team,Schalke 04,NA,Kalista,Jarvan IV,Ryze,Xayah,Kog'Maw,57.65,0,17,18,30,17,18,NA,NA,NA,NA,1,1,0,12.05496667,0.294882914,0.312228968,0.607111882,1,11.69878333,4,2,2,2,1,1,0,0,2,0,1,16.44935,0,12.4594,0,0,9,8,0,37.5436,1,2,146210,2536.166522,NA,NA,244,4.232437121,1,92,1.595836947,62,66,0.617647059,0.210144928,104071,1169.3183,104270,0.084587011,1695,289,177,43,34.41457069,15235,16071,-836,24530,25603,-1073,19265,19330,-65,347,359,-12,517,547,-30
